Region;District;Typ Kategorii;Total;1. All types of professional purchasing (total);a. Professional purchasing (agricultural products);b. Professional purchasing (livestock);c. Professional purchasing (plant and animal products);2. Food and colonial goods (exclusively);3. Food products along with non-food items (excluding wine and spirits);4. Meat, fats, and meat products (exclusively);5. Catering establishments with and without alcohol;6. Wine, spirits, and beer (possibly with food and colonial goods);7. Tobacco monopoly products;8. Textiles;9. Textiles with clothing, haberdashery, garments, and footwear;10. Ready-made clothing and haberdashery;11. Garments, garment parts, furs, and fur products;12. Footwear;13. Footwear with leather and shoemaking accessories;14. All types of leather and leather products (excluding footwear);15. Machinery, tools, and technical goods (excluding agricultural);16. Building materials and fuels;17. Furniture and all wooden products;18. Iron, ironware, enameled and aluminum goods (possibly with other goods);19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors;20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops);21. Musical, optical, surgical instruments, photographic equipment and accessories;22. Watchmaking, jewelry, and silver-plated products;23. Electrical equipment, radio equipment, and all lighting accessories;24. Pharmacies;25. Pharmaceutical warehouses, perfumeries, and cosmetic shops;26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.;27. Bookstores, stationery, and paper products (possibly with other goods);28. Agricultural machinery, tools, and goods;29. Agricultural-commercial syndicates and cooperatives;30. Banks, exchange offices, and other short- and long-term credit institutions;31. Forwarding, transport, and communication enterprises;32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.);33. Hotels, boarding houses, furnished rooms, lodging houses;34. Theaters, cinemas, and other performances;35. Insurance companies;36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.;37. Other enterprises not listed above;38. Cards with no industry/branch specified;ZP. Industrial activities
BIAŁOSTOCKIE;SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE);Kategoria II;53.0;2.0;2.0;0.0;0.0;5.0;6.0;0.0;3.0;8.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
BIAŁOSTOCKIE;WOŁKOWYSKI;Kategoria II;94.0;0.0;0.0;0.0;0.0;13.0;6.0;0.0;13.0;13.0;1.0;7.0;4.0;1.0;11.0;1.0;1.0;0.0;2.0;0.0;2.0;2.0;2.0;3.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0
BIAŁOSTOCKIE;WYSOKOMAZOWIECKI;Kategoria II;38.0;4.0;4.0;0.0;0.0;2.0;5.0;0.0;8.0;6.0;1.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
BIAŁOSTOCKIE;ŁOMŻYŃSKI;Kategoria II;102.0;1.0;0.0;0.0;0.0;10.0;2.0;1.0;12.0;17.0;2.0;8.0;3.0;7.0;2.0;0.0;1.0;0.0;4.0;1.0;2.0;2.0;1.0;6.0;0.0;3.0;3.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
KIELECKIE;BĘDZIŃSKI;Kategoria II;268.0;4.0;1.0;1.0;2.0;37.0;5.0;0.0;26.0;31.0;3.0;27.0;4.0;8.0;8.0;2.0;0.0;1.0;8.0;15.0;4.0;17.0;4.0;6.0;1.0;2.0;4.0;1.0;8.0;0.0;6.0;6.0;0.0;0.0;3.0;1.0;1.0;5.0;1.0;1.0;9.0;9.0;7.0
KIELECKIE;CZĘSTOCHOWA (MIASTO);Kategoria II;225.0;8.0;0.0;0.0;5.0;26.0;1.0;4.0;15.0;11.0;3.0;20.0;6.0;15.0;8.0;0.0;1.0;2.0;4.0;12.0;3.0;6.0;8.0;13.0;3.0;3.0;2.0;3.0;11.0;0.0;5.0;2.0;0.0;2.0;7.0;4.0;1.0;2.0;3.0;5.0;2.0;4.0;8.0
KIELECKIE;CZĘSTOCHOWSKI;Kategoria II;14.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;IŁŻECKI;Kategoria II;14.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
KIELECKIE;JĘDRZEJOWSKI;Kategoria II;31.0;2.0;1.0;1.0;0.0;5.0;5.0;0.0;5.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;KIELECKI;Kategoria II;103.0;2.0;0.0;0.0;1.0;7.0;3.0;3.0;4.0;14.0;4.0;6.0;1.0;4.0;2.0;7.0;0.0;3.0;4.0;4.0;1.0;2.0;4.0;3.0;1.0;0.0;0.0;4.0;4.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0;3.0;4.0;0.0;1.0
KIELECKIE;KONECKI;Kategoria II;68.0;1.0;0.0;0.0;0.0;9.0;4.0;0.0;11.0;13.0;4.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;2.0;5.0;1.0;5.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
KIELECKIE;KOZIENICKI;Kategoria II;12.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;MIECHOWSKI;Kategoria II;68.0;3.0;3.0;0.0;0.0;7.0;10.0;0.0;15.0;12.0;4.0;4.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;OLKUSKI;Kategoria II;59.0;1.0;0.0;1.0;0.0;5.0;4.0;0.0;22.0;8.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
KIELECKIE;OPATOWSKI;Kategoria II;52.0;1.0;0.0;1.0;0.0;6.0;3.0;0.0;4.0;3.0;3.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
KIELECKIE;OPOCZYŃSKI;Kategoria II;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;PIŃCZOWSKI;Kategoria II;35.0;1.0;0.0;0.0;1.0;1.0;8.0;0.0;4.0;8.0;5.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;RADOMSKI;Kategoria II;159.0;2.0;1.0;0.0;0.0;12.0;3.0;1.0;20.0;17.0;3.0;9.0;5.0;4.0;7.0;5.0;1.0;7.0;5.0;7.0;6.0;5.0;6.0;8.0;0.0;0.0;2.0;3.0;6.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;4.0;1.0;0.0
KIELECKIE;SANDOMIERSKI;Kategoria II;21.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
KIELECKIE;SOSNOWIEC;Kategoria II;210.0;1.0;1.0;0.0;0.0;22.0;3.0;2.0;8.0;16.0;2.0;19.0;3.0;19.0;15.0;2.0;4.0;2.0;4.0;12.0;6.0;5.0;6.0;4.0;1.0;4.0;3.0;2.0;6.0;1.0;7.0;1.0;0.0;0.0;4.0;1.0;1.0;2.0;2.0;17.0;3.0;0.0;4.0
KIELECKIE;STOPNICKI;Kategoria II;15.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;WŁOSZCZOWSKI;Kategoria II;13.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;4.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIELECKIE;ZAWIERCIAŃSKI;Kategoria II;67.0;1.0;0.0;0.0;0.0;9.0;2.0;1.0;14.0;17.0;2.0;5.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
KRAKOWSKIE;BIALSKI (BIAŁA KRAKOWSKA);Kategoria II;131.0;6.0;1.0;3.0;0.0;14.0;1.0;4.0;46.0;8.0;3.0;9.0;2.0;3.0;2.0;0.0;0.0;0.0;3.0;2.0;2.0;1.0;6.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;1.0;3.0;12.0
KRAKOWSKIE;BOCHEŃSKI;Kategoria II;43.0;3.0;1.0;0.0;2.0;11.0;2.0;1.0;3.0;4.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
KRAKOWSKIE;BRZESKI (BRZESKO);Kategoria II;22.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;1.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
KRAKOWSKIE;CHRZANOWSKI;Kategoria II;52.0;7.0;2.0;2.0;1.0;13.0;0.0;0.0;8.0;6.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0
KRAKOWSKIE;DĄBROWSKI;Kategoria II;8.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
KRAKOWSKIE;GORLICKI;Kategoria II;8.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KRAKOWSKIE;GRYBOWSKI;Kategoria II;19.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;5.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;
KRAKOWSKIE;JASIELSKI;Kategoria II;17.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
KRAKOWSKIE;KRAKOWSKI;Kategoria II;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KRAKOWSKIE;KRAKÓW (MIASTO);Kategoria II;854.0;9.0;3.0;1.0;2.0;69.0;1.0;14.0;49.0;22.0;7.0;77.0;6.0;74.0;26.0;19.0;7.0;22.0;26.0;31.0;19.0;31.0;13.0;13.0;19.0;23.0;11.0;12.0;20.0;9.0;37.0;12.0;0.0;3.0;20.0;12.0;13.0;6.0;18.0;73.0;20.0;11.0;106.0
KRAKOWSKIE;LIMANOWSKI;Kategoria II;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
KRAKOWSKIE;MAKOWSKI (MAKÓW PODHALAŃSKI);Kategoria II;43.0;3.0;0.0;0.0;1.0;5.0;1.0;0.0;17.0;3.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0
KRAKOWSKIE;MIELECKI;Kategoria II;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
KRAKOWSKIE;MYŚLENICKI;Kategoria II;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
KRAKOWSKIE;NOWOSĄDECKI;Kategoria II;96.0;3.0;0.0;0.0;2.0;16.0;4.0;2.0;17.0;12.0;5.0;4.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;1.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;9.0;2.0;0.0;0.0;2.0;0.0;7.0
KRAKOWSKIE;NOWOTARSKI;Kategoria II;106.0;1.0;0.0;0.0;0.0;11.0;1.0;2.0;16.0;6.0;2.0;3.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;36.0;2.0;0.0;2.0;0.0;2.0;6.0
KRAKOWSKIE;OŚWIĘCIMSKI;Kategoria II;36.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;18.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0
KRAKOWSKIE;PILZNEŃSKI;Kategoria II;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
KRAKOWSKIE;ROPCZYCKI;Kategoria II;22.0;5.0;0.0;1.0;4.0;4.0;3.0;2.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
KRAKOWSKIE;TARNOWSKI;Kategoria II;94.0;3.0;1.0;0.0;2.0;12.0;0.0;0.0;11.0;7.0;4.0;7.0;1.0;3.0;4.0;1.0;1.0;0.0;3.0;8.0;0.0;5.0;3.0;5.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;2.0;5.0
KRAKOWSKIE;WADOWICKI;Kategoria II;24.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0
KRAKOWSKIE;WIELICKI;Kategoria II;6.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
KRAKOWSKIE;ŻYWIECKI;Kategoria II;52.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;19.0;7.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0
LUBELSKIE;BIALSKI (BIAŁA PODLASKA);Kategoria II;49.0;1.0;1.0;0.0;0.0;8.0;1.0;0.0;11.0;10.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;1.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LUBELSKIE;BIŁGORAJSKI;Kategoria II;16.0;1.0;0.0;0.0;1.0;2.0;2.0;0.0;5.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LUBELSKIE;CHEŁMSKI;Kategoria II;94.0;4.0;3.0;0.0;1.0;5.0;7.0;0.0;12.0;19.0;1.0;7.0;1.0;3.0;7.0;1.0;0.0;0.0;1.0;3.0;1.0;4.0;2.0;4.0;0.0;2.0;2.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0
LUBELSKIE;GARWOLIŃSKI;Kategoria II;49.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;17.0;13.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
