District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki
DOBROMILSKI,5188.256311844181,8494.393025890535,1887.043365132059,9999.686486774384,4350.104425911043
DROHOBYCKI,4069.6637462136546,6588.2332305712225,3377.5698540850076,10917.266919439422,8285.649024120212
GRÓDECKI,4809.6033947735905,5110.905700777118,5541.852236351132,6593.5766457914215,6706.646369471309
JAROSŁAWSKI,10054.055166637392,15064.600001536244,7225.6104813355705,12020.2430665677,9354.072704363585
JAWOROWSKI,3458.932212810847,9453.512911750657,4336.53339128814,9249.691434146565,5385.008461843808
KOLBUSZOWSKI,3094.7613991394746,13517.886338640274,3851.8588990617327,9184.230263471954,6574.0205607402595
KROŚNIEŃSKI,6555.608393688421,6143.390307335648,7039.635948461281,11142.681020772192,9643.744923270515
LESKI,3420.0,4449.0,1857.0,34928.0,7496.0
LWOWSKI,9405.0,10471.0,7094.0,15296.0,10288.0
LWÓW (MIASTO),0.0,0.0,0.0,0.0,0.0
ŁAŃCUCKI,6953.143230972926,7673.532110270822,3688.994938931743,8149.886132033019,5042.13854717829
MOŚCISKI,5708.0,5335.0,3522.0,8657.0,5899.0
NIŻAŃSKI,3480.0,8741.0,4035.0,6632.0,4498.0
PRZEMYSKI,13502.0,8244.0,3686.0,10281.0,7779.0
PRZEWORSKI,3359.0,4144.0,3341.0,3046.0,3168.0
RAWSKI (RAWA RUSKA),9972.0,8430.0,7041.0,10663.0,7070.0
RUDECKI,3417.81665418355,3331.6032448144665,4294.815128800089,5704.949399285212,4748.674226398252
RZESZOWSKI,8881.248375338653,17255.07758239353,8699.369112606975,15886.432847194788,10585.116529551196
SAMBORSKI,7323.039227904461,6711.692169216454,6405.558642693828,11197.332611081476,6105.74791522273
SANOCKI,5569.0,7747.0,4617.0,16551.0,10341.0
SOKALSKI,12537.319871487492,7005.885804467362,6956.106880178124,10133.99340680308,9497.818754386619
TARNOBRZESKI,2302.0,7135.0,4432.0,3994.0,4305.0
ŻÓŁKIEWSKI,5806.249955796403,7316.5622943222315,3674.536046253491,6317.118212985336,5960.43928432979
LUBACZOWSKI,6725.592571594622,11320.378141121513,4569.188762225069,9646.539454209102,7857.598237923046
TURCZAŃSKI,3533.0407140377033,4640.681574321788,1906.8281380891049,26121.713982704714,4625.498634746014
BRZEZIŃSKI,2727.0,22891.0,3208.0,11457.0,12843.0
KALISKI,5600.0,22887.0,5781.0,15113.0,14002.0
KOLSKI,5342.0,31004.0,4430.0,10265.0,14465.0
KONIŃSKI,5634.0,47044.0,7573.0,15693.0,25839.0
ŁASKI,4083.0,24415.0,5745.0,13388.0,15773.0
ŁĘCZYCKI,8952.0,30065.0,5209.0,15322.0,15668.0
ŁÓDZKI,2769.0,23375.0,2609.0,9238.0,11442.0
ŁÓDŹ (MIASTO),0.0,0.0,0.0,0.0,0.0
PIOTRKOWSKI,4889.0,42033.0,9497.0,16340.0,20673.0
RADOMSZCZAŃSKI,6441.0,33569.0,7085.0,14778.0,23291.0
SIERADZKI,5734.0,26934.0,4103.0,14258.0,18079.0
TURECKI,6419.0,27252.0,3904.0,13223.0,14297.0
WIELUŃSKI,1779.0,39034.0,5129.0,19631.0,18315.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,1140.0991482468983,18954.49293347331,3868.433486830071,8424.239683154661,5577.998329053279
BRASŁAWSKI,1152.4800428476167,41427.48134327707,11098.041333805904,16207.128431964087,7655.252235080572
LIDZKI,556.2451125492752,48494.41870167457,7428.457529056303,20090.802979894666,9691.257556177145
NIEŚWIESKI,586.6102764724128,15293.999418084619,2145.502779142195,6696.593832934381,3837.2738527256174
NOWOGRÓDZKI,1614.3647627014066,28078.566232659694,4148.006614351457,10435.048543446419,6619.302438486974
SŁONIMSKI,793.7253925680694,20276.799314401833,2475.335748084046,7309.965520192479,4978.52150994241
STOŁPECKI,836.8181580102391,26192.88177229711,4602.3259933360205,13003.640010560515,6851.831393532519
WOŁOŻYŃSKI,704.6825141884619,33604.75656544645,6945.804979118143,17135.785219926056,8762.677613924703
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),459.76146785186745,26559.65486639345,3470.3191370708837,10370.47744673821,5360.6404198402115
BRZESKI (BRZEŚĆ N.BUG.),2059.361235608363,33319.54919447187,3566.6751000079043,16462.668610381992,11649.58914432919
DROHICKI,629.0,9813.0,1110.0,6753.0,3924.0
KOBRYŃSKI,707.8567128183412,19911.71096699987,1864.0614808200287,8374.177917721638,6447.635885068146
KOSZYRSKI,470.1432871816589,2827.2890330001296,863.9385191799714,1715.822082278362,1615.3641149318535
ŁUNINIECKI,277.0,15988.0,2247.0,5146.0,5409.0
PIŃSKI,399.0,22645.0,2750.0,6946.0,7050.0
PRUŻAŃSKI,546.0,19501.0,2029.0,8043.0,5385.0
STOLIŃSKI,230.0,7939.0,1316.0,2794.0,1311.0
IWACEWICKI,657.0,24855.0,3630.0,10768.0,7963.0
BRODNICKI,1413.2954868085928,20908.612058803585,3916.5235827097545,3138.331199362463,10566.696796449549
CHEŁMIŃSKI,4038.8911460194777,11359.278231326418,4478.84639524531,3590.776365830032,6335.624275790829
CHOJNICKI,903.3589867564575,20945.381365612546,1364.3411913386585,5325.310664731005,8733.936688028098
DZIAŁDOWSKI,149.0,7258.0,1001.0,1735.0,4614.0
GRUDZIĄDZ (MIASTO),0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZKI,3595.057976578378,11645.287147321524,3765.319296100599,5136.216472253649,5846.6171502601555
KARTUSKI,532.3850879604765,9050.157354923034,1088.867664726283,11154.38755205725,9988.782824650045
KOŚCIERSKI,693.9773606269437,13031.051415320691,967.1062413283387,6487.786044960074,9185.778715491693
LUBAWSKI,832.9605107820432,15237.316840834148,3810.289948975298,4235.897222650552,8785.956022032047
SĘPOLEŃSKI,306.0,13126.0,2026.0,4732.0,4568.0
STAROGARDZKI,2187.3418595484773,13650.51575916944,2623.7863818662026,4674.656957169313,9528.299428824317
ŚWIECKI,2019.9960783416466,23759.120335091015,3985.405586029085,4593.6399498896535,12414.79984035632
TCZEWSKI,3558.265029445672,6374.794758177504,3171.259116715257,4387.960332277291,4760.73980456541
TORUŃ (MIASTO),21.110395219352966,97.25971365744483,32.18482795373453,22.02486902107237,49.21883995525356
TORUŃSKI,2773.0402205078917,12508.875520841466,4166.458079085366,2869.302803562397,6351.834334545331
TUCHOLSKI,694.6049980502736,13138.05793352444,2247.0838531085324,3093.0130913092735,6636.059157090564
WĄBRZESKI,2265.44686500788,13568.200051855178,3067.6749319184014,3116.6372083026117,6452.663078096012
MORSKI,871.878011463278,8825.19685605905,1601.949403174552,8036.620631278684,10137.624175047975
GDYNIA (MIASTO),14.389986883157865,200.89465748251723,32.9034997246276,178.43863534467857,242.3688688163997
BYDGOSKI,2637.2176820282134,21775.997138441737,3857.0804751902806,4822.597387521336,9290.107976706044
BYDGOSZCZ (MIASTO),6.782317971786304,56.00286155825968,9.919524809719228,12.402612478663684,23.892023293955233
CHODZIESKI,521.0,18845.0,2279.0,3091.0,7831.0
CZARNKOWSKI,455.0298509549882,13149.926197182545,1611.1690046040444,2708.857664147261,9870.333805242153
GNIEŹNIEŃSKI,2330.7402814572415,27376.032802195758,6533.717075503411,6639.828794788192,18639.028763073904
GOSTYŃSKI,4166.806941647826,13361.183368745387,3892.035983694226,6845.891803750134,11572.31671886737
INOWROCŁAWSKI,5052.880073212342,18205.98082453831,7087.331691475027,2844.9555552399074,7549.9260907010275
JAROCIŃSKI,3964.007254066828,24235.931844675593,4266.664024587925,9496.574143072106,12468.932324796588
KĘPIŃSKI,1424.6854732230936,20704.542634830595,2067.5371057350203,9968.419322006144,11302.161214898519
KOŚCIAŃSKI,2926.4995800724473,25848.00784901239,5883.031135148906,6238.391260746963,13811.054609244504
KROTOSZYŃSKI,5664.598456868951,16583.762749873833,3905.5355453466586,10235.789490558163,8777.713214975078
LESZCZYŃSKI,1875.2250638844719,20685.70603219033,2631.015417608965,5390.453572428259,8610.372853824116
MIĘDZYCHODZKI,476.0,12602.0,982.0,2299.0,6271.0
MOGILEŃSKI,4340.897172507794,25703.513826312592,9619.578396152296,5761.287820326241,11934.468761930513
NOWOTOMYSKI,2153.2562698976526,30161.42008821863,3517.380293539526,5304.1518681886355,19557.98990818228
OBORNICKI,1427.795854459979,21658.077199780328,3605.1145631814793,5026.0941476751395,9704.602907515902
OSTROWSKI (OSTRÓW WIELKOPOLSKI),2358.553772988212,21796.743060362292,2328.47404822524,8445.205699647673,11071.334709086215
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
RAWICKI,2370.5704935198414,11044.173906735112,2166.4288428899386,4143.477224048605,4908.400381245572
SZAMOTULSKI,2740.0,20111.0,4534.0,5381.0,11461.0
SZUBIŃSKI,1709.0,18624.0,3568.0,3660.0,8682.0
ŚREDZKI,2495.0,21500.0,5560.0,4575.0,9611.0
ŚREMSKI,1694.9782847735044,19725.702145136096,4337.49651346553,4816.17093648027,8884.903532105558
WĄGROWIECKI,1869.0,27149.0,5344.0,4760.0,11477.0
WOLSZTYŃSKI,808.0,18760.0,1935.0,3124.0,7351.0
WRZESIŃSKI,1591.5383383053857,16625.78708265551,3779.1828925131554,3312.2058936385833,7758.25486807529
WYRZYSKI,2481.0,21915.0,5737.0,5454.0,11954.0
ŻNIŃSKI,2403.0302325908456,17004.05579332778,4088.1463788207316,3981.801273740132,7075.551167472604
POZNAŃSKI,2062.9334550002704,31024.412702442172,6164.790069522699,5605.853098999812,15514.281407003045
GNIEZNO (MIASTO),42.853223780668145,606.0207163230627,152.7027094602453,164.545985757689,521.2988524607943
INOWROCŁAW (MIASTO),190.11992678765787,685.0191754616908,266.6683085249735,107.0444447600927,284.0739092989723
DOLIŃSKI,1494.1884698061533,5760.863529975055,1002.7538590143956,4013.856098547708,5001.459757614766
HORODEŃSKI,13186.567080157665,8408.458246029308,720.0290433158353,8208.72082535306,11342.162507766763
KAŁUSKI,3764.601145869413,5502.3288602462235,4990.6170319294615,6057.793001021297,7267.639554216317
KOŁOMYJSKI,4972.432919842335,6239.541753970692,4339.970956684165,9047.27917464694,7643.837492233236
KOSOWSKI (KOSÓW HUCULSKI),621.0,461.0,606.0,1097.0,2274.0
NADWÓRNIAŃSKI,1086.1303172564114,3606.1065535721345,1546.954670099656,5702.532349699946,5319.327960224294
ROHATYŃSKI,10954.0,8591.0,6816.0,10756.0,11342.0
STANISŁAWOWSKI,5612.691787437143,5147.427454097511,4955.826926202257,9943.056651126548,9519.270552791462
STRYJSKI,2818.320379108503,5525.86280329448,2974.6267878397643,14908.183717753349,9433.109932605254
ŚNIATYŃSKI,5758.0,3713.0,5481.0,5396.0,6698.0
TŁUMACKI,5469.642504384599,4582.860067695374,4484.219084748853,10232.029161042643,8690.270597588516
ŻYDACZOWSKI,4465.4911510853435,5829.273666730466,2315.6193531458403,6564.960183698943,5319.430309779979
BIELSKI (BIELSKO),1825.0,4840.0,1930.0,9010.0,5166.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,934.0,799.0,466.0,1079.0,1003.0
TARNOGÓRSKI,228.0,1440.0,193.0,1796.0,2191.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0
KATOWICKI,271.64308430535146,2278.8188862460365,145.2545110670095,2414.7521201832806,2961.161338320702
LUBLINIECKI,127.0,627.0,155.0,1052.0,1151.0
PSZCZYŃSKI,1264.5,14077.75,1735.75,16544.75,14970.0
RYBNICKI,2446.5,7867.75,1912.75,10417.75,13332.0
ŚWIĘTOCHŁOWICKI,234.66960001094986,1581.7363249276987,158.01422984096925,1429.5025658087122,1834.654718314622
CHORZÓW,30.687315683698657,323.9447888262647,14.231259092021237,345.2453140080073,509.18394336467594
BORSZCZOWSKI,10743.702008313368,11279.164572905442,11786.082258135068,8993.605611540013,6316.292788579651
BRODZKI,8119.754755639274,4912.7416558629,4517.418733751836,8130.796311828053,5952.29239592672
BRZEŻAŃSKI,10513.706102984137,9602.129124268477,8823.929477175077,10589.249473125285,9408.456594812551
BUCZACKI,16350.676797055168,14769.082534312487,11903.733077572328,15027.602914114428,9698.937595078954
CZORTKOWSKI,8827.28922621443,10621.648483542282,6405.146142608434,5219.6976613972365,7091.295277387269
KAMIONECKI,7601.1350658376605,7846.769707460179,4542.271090288615,6314.757273719779,4149.970672784766
PODHAJECKI,4868.841984860916,6794.163530205157,6648.984931897317,8854.920143769463,7554.158877051568
PRZEMYŚLAŃSKI,6917.0,6691.0,4732.0,7695.0,4516.0
RADZIECHOWSKI,5934.245244360726,8543.2583441371,3704.5812662481644,4143.203688171947,5488.707604073281
SKAŁACKI,9362.440518993695,8654.085485812224,8074.867563237564,8414.80201615843,7988.459643640361
TARNOPOLSKI,7818.273872612104,13867.605938746023,11105.392050431346,15334.337635766655,10431.769831096763
TREMBOWELSKI,6018.951621512496,7580.823466711552,7793.551767296122,7735.924897712696,7253.097690843455
ZALESZCZYCKI,7500.521752684719,9243.437641175275,8375.83997575279,5533.709692472231,7484.115567687853
ZBARASKI,7176.0,6648.0,6262.0,9650.0,8895.0
ZBOROWSKI,6020.0,9825.0,7135.0,9882.0,7450.0
ZŁOCZOWSKI,6488.295106878442,5770.782193750226,6564.0859832797705,9305.131106491805,7009.771288498825
KOPYCZYNIECKI,8250.530359821398,8205.13628670984,8244.855042913727,6053.73879105313,9329.907469000984
BŁOŃSKI,5056.0,22294.0,4944.0,9090.0,10642.0
CIECHANOWSKI,6010.0,20939.0,5624.0,13284.0,10141.0
GOSTYNIŃSKI,4456.0,18040.0,2532.0,8103.0,8741.0
GRÓJECKI,6928.0,29145.0,4419.0,24955.0,18438.0
KUTNOWSKI,7552.0,14223.0,7383.0,9142.0,7652.0
LIPNOWSKI,5791.073665100989,24450.868242702167,7264.712857199712,11946.32825140936,11786.128447271687
ŁOWICKI,3846.0,20353.0,3924.0,11390.0,10434.0
MAKOWSKI (MAKÓW MAZOWIECKI),1617.0,18487.0,1385.0,7873.0,8552.0
MIŃSKI,1035.0,21288.0,3555.0,14165.0,12605.0
MŁAWSKI,2053.0,26634.0,4347.0,9971.0,15094.0
NIESZAWSKI,7903.0,30534.0,6718.0,6050.0,11812.0
PŁOCKI,6669.0,29167.0,6330.0,16254.0,13525.0
PŁOŃSKI,3685.0,26039.0,4699.0,14947.0,13955.0
PRZASNYCKI,4656.0,18031.0,2224.0,7480.0,7720.0
PUŁTUSKI,6687.0,26007.0,3797.0,12540.0,13410.0
RADZYMIŃSKI,599.0,19159.0,1887.0,8734.0,12250.0
RAWSKI (RAWA MAZOWIECKA),2732.0,30735.0,4528.0,17523.0,15014.0
RYPIŃSKI,4048.0,26625.0,6096.0,11926.0,12974.0
SIERPECKI,3268.9263348990107,22638.131757297833,3367.287142800288,7956.67174859064,13279.871552728313
SKIERNIEWICKI,2173.0,20221.0,3154.0,10015.0,9456.0
SOCHACZEWSKI,4388.0,17320.0,2762.0,9510.0,9028.0
WARSZAWSKI,2215.0,17780.0,6035.0,12525.0,17027.0
WŁOCŁAWSKI,6952.0,22599.0,6506.0,9064.0,11018.0
DUBIEŃSKI,16458.086288113107,50239.868350210505,14694.11930923656,31386.75213493235,11322.844736963216
HOROCHOWSKI,11302.0,22435.0,5871.0,15065.0,7011.0
KOWELSKI,6112.0,48999.0,4256.0,15344.0,9304.0
KRZEMIENIECKI,17891.0,53682.0,9119.0,30106.0,6653.0
LUBOMELSKI,2748.0,14163.0,3185.0,7575.0,3909.0
ŁUCKI,10824.0,56899.0,7199.0,13889.0,10763.0
RÓWIEŃSKI,4917.2720824893695,23895.51467606764,5214.271184110305,10569.294116380104,5644.274231239751
WŁODZIMIERSKI,6681.0,21669.0,6316.0,14993.0,6761.0
KOSTOPOLSKI,6117.254596595303,29726.837266280483,6486.731633679578,13148.563254499095,7021.670126501594
ZDOŁBUNOWSKI,13103.387032802219,27672.779707441357,7974.877872973555,19580.390494188447,4170.2109052954365
SARNEŃSKI,903.0,12175.0,3611.0,6355.0,5494.0
OSZMIAŃSKI,637.0071871292196,43349.2959618923,5549.890943658007,13317.004328353769,9653.529518254396
ŚWIĘCIAŃSKI,1212.7455260737343,52055.51088424656,9676.78212225709,21086.596093647528,15467.237916160717
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,1071.9632973667224,31293.672679377385,8514.240143436484,11887.19330209723,7039.022373985645
WILEJSKI,1901.7580221136664,48702.5751352547,8787.044140909908,19391.352878455156,14529.569324431553
WILEŃSKO-TROCKI,2402.4582974806863,82190.10027878941,14064.138318080342,37459.231940932725,21679.728680074786
POSTAWSKI,949.385706456382,36047.505085328674,8000.3840504446725,10806.434722539325,10195.842585978986
MOŁODECZAŃSKI,959.4428042363525,26006.62448565801,4375.205890000269,10837.921284623088,7295.195695744971
