District,Konie,Bydło rogate,Trzoda chlewna,Owce,Kozy
JAWOROWSKI,15833.101330159068,31274.827839203277,16369.986004353184,2355.4463153313345,19.82212929061336
KOLBUSZOWSKI,9067.78683748198,34431.58983070728,7827.514863415245,43.286239388827816,36.510026547365925
KROŚNIEŃSKI,9968.635469891202,46956.3782601065,16732.15321304086,1542.1545393636536,745.1999261634734
LESKI,13751.0,52479.0,13792.0,4970.0,450.0
LWOWSKI,22482.0,49603.0,21258.0,155.0,178.0
LWÓW (MIASTO),2661.0,3228.0,1205.0,35.0,277.0
ŁAŃCUCKI,13785.568099627379,42020.59647128215,17358.464927728095,1060.9927154363895,226.923281304373
MOŚCISKI,15450.0,32219.0,16556.0,734.0,51.0
NIŻAŃSKI,8654.0,25346.0,13030.0,348.0,71.0
PRZEMYSKI,16938.0,47205.0,15993.0,381.0,601.0
PRZEWORSKI,7725.0,24166.0,12333.0,187.0,328.0
RAWSKI (RAWA RUSKA),19541.0,36877.0,28531.0,5899.0,79.0
RUDECKI,14439.25963122891,26104.825781721443,14550.247008807499,90.17724428260453,11.891504740563235
RZESZOWSKI,17410.79643048142,71699.02526861134,29944.38185923104,206.85274519995696,890.8767925321536
SAMBORSKI,20379.713889559473,45443.53074017843,17491.857230536636,1570.7386629204245,251.89687559636454
SANOCKI,14664.0,46007.0,13155.0,2331.0,864.0
SOKALSKI,24768.997147839065,32578.314790334727,39730.55063221245,20110.68541285217,77.65512189121135
TARNOBRZESKI,11620.0,30521.0,20053.0,233.0,132.0
ŻÓŁKIEWSKI,17120.0,32277.0,25975.0,632.0,101.0
LUBACZOWSKI,15723.18601955792,30767.998270664797,20974.17361483697,3088.485655887079,55.81137951403474
TURCZAŃSKI,14398.606112947971,53258.24821014961,14254.049411247264,12311.71831055843,638.2425935006769
BRZEZIŃSKI,12748.0,35912.0,26312.0,2258.0,202.0
KALISKI,18707.0,50511.0,30188.0,1894.0,1209.0
KOLSKI,16480.0,41244.0,33978.0,1451.0,463.0
KONIŃSKI,29075.0,78974.0,59180.0,5369.0,2707.0
ŁASKI,16296.0,44260.0,25973.0,3128.0,277.0
ŁĘCZYCKI,19109.0,45970.0,31628.0,1248.0,249.0
ŁÓDZKI,11380.0,30902.0,14514.0,1514.0,253.0
ŁÓDŹ (MIASTO),5158.0,1923.0,422.0,22.0,359.0
PIOTRKOWSKI,24075.0,60237.0,41943.0,7724.0,330.0
RADOMSZCZAŃSKI,23165.0,55814.0,31106.0,7196.0,104.0
SIERADZKI,20422.0,58562.0,43262.0,1546.0,919.0
TURECKI,15193.0,43146.0,29856.0,1680.0,392.0
WIELUŃSKI,21193.0,61975.0,37799.0,3925.0,971.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,27837.0,51345.0,42931.0,28570.0,279.0
BRASŁAWSKI,28309.0,54518.0,44961.0,56065.0,343.0
LIDZKI,37244.0,79037.0,60361.0,60000.0,105.0
NIEŚWIESKI,22479.0,41792.0,48537.0,41157.0,48.0
NOWOGRÓDZKI,29046.224441249185,57381.61793687494,45440.18976557002,38221.87053613397,88.93203245561132
SŁONIMSKI,25521.0,48154.0,34712.0,55199.0,127.0
STOŁPECKI,17435.775558750815,37443.38206312506,36678.81023442998,27038.129463866033,53.06796754438868
WOŁOŻYŃSKI,20116.0,43106.0,42334.0,31240.0,47.0
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),22051.0,45136.0,25468.0,39844.0,7.0
BRZESKI (BRZEŚĆ N.BUG.),34199.50937308203,76002.85369386064,58684.01607962295,66400.1505309373,304.5375965818232
DROHICKI,16369.0,44947.0,31269.0,47866.0,27.0
KOBRYŃSKI,19894.0,72756.0,41484.0,65701.0,148.0
KOSZYRSKI,13586.0,57033.0,20862.0,63970.0,97.0
ŁUNINIECKI,20980.0,57992.0,31635.0,38043.0,163.0
PIŃSKI,30683.0,85359.0,45559.0,73754.0,221.0
PRUŻAŃSKI,19584.0,44672.0,33656.0,49668.0,230.0
STOLIŃSKI,22783.0,67381.0,30619.0,24788.0,131.0
IWACEWICKI,14557.0,38132.0,23868.0,27994.0,49.0
BRODNICKI,13121.626098566125,35444.08533235243,42376.61724015064,10406.591872190758,1005.2570163452267
CHEŁMIŃSKI,9942.29733501808,24026.103363143746,32030.12138472246,15356.20565301857,1001.5404752831278
CHOJNICKI,8340.610422594023,25810.07596375294,29825.609334184825,14094.05307844224,2053.3812813633645
DZIAŁDOWSKI,5079.0,14113.0,13912.0,2624.0,257.0
GRUDZIĄDZ (MIASTO),391.0,252.0,134.0,0.0,2.0
GRUDZIĄDZKI,11816.526980174332,27162.55154377768,34862.47294217051,12688.38235772777,1027.4389971168473
KARTUSKI,9550.177935244841,25750.56821808647,37034.156004588905,9851.436496291775,908.4681840916869
KOŚCIERSKI,8024.775468045757,23400.714672454258,30986.04841544768,11562.19411619125,1412.8226388652186
LUBAWSKI,12164.874264731525,32724.683873423248,37661.920395809546,6325.50404035637,1664.9602827973251
SĘPOLEŃSKI,6236.0,20336.0,26699.0,15409.0,1346.0
STAROGARDZKI,10497.483697644448,25056.847483169233,32747.435521010822,7115.244921318444,2795.5287257816613
ŚWIECKI,13998.907218776483,34063.06817126993,55744.474351485704,8638.048526235787,3156.846857900838
TCZEWSKI,8887.32761717838,17627.48409533423,21904.789470469794,9170.0931948078,1894.4886874265972
TORUŃ (MIASTO),775.4667806948063,587.5036491184351,872.5642541398145,102.5190786572186,323.39328819356194
TORUŃSKI,9995.795418785108,25188.455480120327,26107.215769731876,11072.897375564675,955.7546852106841
TUCHOLSKI,6961.168988703398,18808.524705278247,27539.561657631406,7196.1263091010505,1776.7913335975386
WĄBRZESKI,9857.424451274937,25884.095726960364,30897.07956291296,4303.97241061971,748.5578793355215
MORSKI,9560.033977754538,26992.883618982403,33478.417104098175,12257.56530482588,1017.0522831440537
GDYNIA (MIASTO),621.5033448132205,451.35410277605723,342.5165914448953,103.16526465070916,5.717383546747085
BYDGOSKI,11294.951978550487,31337.407388034193,39845.526460538225,8510.113942157608,2148.474616901956
BYDGOSZCZ (MIASTO),1473.0480214495115,1280.5926119658027,1865.4735394617699,38.8860578423906,1443.5253830980437
CHODZIESKI,8157.0,24137.0,30603.0,4338.0,2196.0
CZARNKOWSKI,5958.849256215389,17344.776504389418,26835.18692949746,2486.2054826092008,2928.1192432693206
GNIEŹNIEŃSKI,13529.463416590655,39759.12088017375,54993.261594020776,7476.554873760192,2894.851024853733
GOSTYŃSKI,9417.386451017603,29185.327345728987,28830.320932739705,4730.935339796077,2277.439449367468
INOWROCŁAWSKI,10867.005335716545,31532.53607665591,33272.4056205646,9782.68140254636,1699.2692870502635
JAROCIŃSKI,13706.432282786001,39659.856639335776,39543.93119651225,10419.589215347934,4173.029712442758
KĘPIŃSKI,13029.135378988436,37635.51459135198,40336.635419347855,2080.6868139079806,5248.523028543705
KOŚCIAŃSKI,13219.619250846363,42761.67232334047,42609.24031566091,6165.810510187921,4684.290473189813
KROTOSZYŃSKI,12067.753553547689,37590.822625870846,34735.94493750846,2788.838432621204,3081.2938647825904
LESZCZYŃSKI,8579.594921776097,30196.524768325733,32476.676996582315,2188.5385086656524,3215.5039287050568
MIĘDZYCHODZKI,5341.0,15595.0,20439.0,1528.0,2632.0
MOGILEŃSKI,16426.376310197866,44560.03050983926,47408.626421616835,11628.802719811363,4562.864043315325
NOWOTOMYSKI,12098.412766801657,37447.41386842844,52691.583355726216,5788.026047597494,7344.291853054879
OBORNICKI,9951.205062544546,30634.240288212335,46094.76268322939,6277.106083232793,3024.676749362531
OSTROWSKI (OSTRÓW WIELKOPOLSKI),11552.822655627773,40522.52832239945,36119.968155469454,2051.296040364396,3886.6223838756327
POZNAŃ (MIASTO),2317.0,920.0,831.0,16.0,337.0
RAWICKI,6250.3700555502965,22900.457310532598,21741.371189651964,478.9315364286243,2235.3567537544213
SZAMOTULSKI,10605.0,29019.0,36778.0,7910.0,4310.0
SZUBIŃSKI,9412.0,27240.0,32090.0,6126.0,1591.0
ŚREDZKI,10292.0,27928.0,34525.0,4890.0,2102.0
ŚREMSKI,9610.885449859743,27751.296073114157,29330.910856527098,3813.373602680208,2441.940405338555
WĄGROWIECKI,11983.0,32222.0,47375.0,6210.0,2550.0
WOLSZTYŃSKI,6910.0,24076.0,29641.0,1888.0,4606.0
WRZESIŃSKI,7753.0,22989.0,27518.0,1095.0,1487.0
WYRZYSKI,13021.0,36516.0,44131.0,17589.0,2723.0
ŻNIŃSKI,8953.921823200882,24646.671722986193,34781.99439709095,3757.9382115048115,1765.2893398749954
POZNAŃSKI,12965.771364449007,34895.74622597061,43198.58461881838,3425.366581484146,4212.907746269216
GNIEZNO (MIASTO),274.0,197.0,601.0,2.0,247.0
INOWROCŁAW (MIASTO),460.9946642834549,555.463923344091,955.5943794354005,109.31859745364052,240.73071294973653
DOLIŃSKI,9069.556873763227,38611.73596957416,11140.497905365759,15696.759133031632,467.84744374607664
HORODEŃSKI,17633.40409462786,21503.438411340303,20464.803823823822,18398.25226648568,524.1889381649788
KAŁUSKI,9620.0,30586.0,13112.0,3897.0,380.0
KOŁOMYJSKI,17323.59590537214,41170.56158865969,27986.196176176178,15194.74773351432,1326.811061835021
KOSOWSKI (KOSÓW HUCULSKI),5949.0,28258.0,16272.0,59482.0,1295.0
NADWÓRNIAŃSKI,10664.500680073745,33689.84019837723,16858.390567417948,14126.946862284589,1392.3140178761557
ROHATYŃSKI,19833.0,42521.0,24179.0,1052.0,783.0
STANISŁAWOWSKI,14712.950169824728,39759.691306381734,20121.940284295364,2346.9930906365253,808.3584378303758
STRYJSKI,13431.04956996546,47367.01392272685,15196.009673826391,8176.74249683081,380.11492688773944
ŚNIATYŃSKI,9300.0,19287.0,16004.0,8464.0,1306.0
TŁUMACKI,14251.649216113381,32080.02047386762,21741.459051242735,3885.4683182634694,646.0984382997137
ŻYDACZOWSKI,11379.393556271312,30917.250107698983,11218.49242080785,110.49837013755788,125.03762936618392
BIELSKI (BIELSKO),2747.0,15539.0,10537.0,246.0,759.0
BIELSKO (MIASTO),225.0,109.0,68.0,0.0,12.0
CIESZYŃSKI,3640.0,23317.0,18530.0,2595.0,1306.0
TARNOGÓRSKI,1189.0,3627.0,3143.0,30.0,3060.0
KATOWICE (MIASTO),1261.0,460.0,1900.0,0.0,2494.0
KATOWICKI,2073.5189442104243,1914.1536965768307,4602.999569150297,11.509712329092876,7075.81699493156
LUBLINIECKI,3909.0,15249.0,9950.0,170.0,1265.0
PSZCZYŃSKI,7749.0,36888.0,24523.0,148.0,7005.0
RYBNICKI,7861.0,33253.0,28454.0,259.0,13918.0
ŚWIĘTOCHŁOWICKI,1799.4145238674937,1009.9558542057158,4041.7921416848626,10.827986740996952,5765.410758365378
CHORZÓW,1109.0665319220818,355.89044921745335,1403.2082891648397,1.6623009299101694,2055.7722467030626
BORSZCZOWSKI,17455.6858832276,30263.47796130122,33003.786380095946,19447.921601489285,762.8372933067211
BRODZKI,14591.901364332898,30756.35977158929,27054.090844732847,5585.114553566289,171.93259799970437
BRZEŻAŃSKI,18621.028973870467,31060.087158234255,17066.922686082667,2093.414217421557,770.327193345976
BUCZACKI,20397.552856540326,40077.53963986614,23855.631549100148,2366.985074384324,1175.6287994035097
CZORTKOWSKI,14091.181913380884,23716.27530618993,20379.341429771033,1979.9540912391485,516.7635971599149
KAMIONECKI,15476.125251122003,29769.21312864742,27337.194193041978,2119.4718563794754,50.60605322083422
PODHAJECKI,17352.252733317604,30810.01649055174,17442.867563133907,1498.5549274997177,758.046640828856
PRZEMYŚLAŃSKI,15092.0,30874.0,18515.0,789.0,202.0
RADZIECHOWSKI,14592.098635667104,25477.64022841071,31980.909155267156,11346.885446433711,76.06740200029564
SKAŁACKI,17229.059437580025,25274.364309259694,22464.365835874487,1581.7225597234296,300.72256073754096
TARNOPOLSKI,23331.217191946515,36223.47144028321,23801.72913811832,1130.840666940434,525.9395672576566
TREMBOWELSKI,14643.143600683738,25996.65683786543,16977.96339542504,284.61707594604945,383.7020009709637
ZALESZCZYCKI,10863.789677042187,16323.189002175674,15632.199092895919,12899.121686359233,618.6096813524067
ZBARASKI,15945.0,22800.0,16758.0,4994.0,154.0
ZBOROWSKI,15759.0,29911.0,22800.0,1323.0,401.0
ZŁOCZOWSKI,17353.877601038934,35826.47208101785,22199.255174745573,1395.8427307683555,265.7388248879544
KOPYCZYNIECKI,16405.987666398803,28568.36987564613,26207.403026546497,1169.459827812243,771.6517716302095
BŁOŃSKI,13087.0,31248.0,21017.0,210.0,123.0
CIECHANOWSKI,16507.0,36930.0,22249.0,1709.0,4.0
GOSTYNIŃSKI,12219.0,32587.0,23160.0,2068.0,174.0
GRÓJECKI,21844.0,50712.0,51251.0,2475.0,128.0
KUTNOWSKI,14436.0,34144.0,21908.0,1914.0,204.0
LIPNOWSKI,17417.0,47085.0,43347.0,4858.0,271.0
ŁOWICKI,17341.0,48204.0,27216.0,2979.0,145.0
MAKOWSKI (MAKÓW MAZOWIECKI),13464.0,26407.0,20986.0,1705.0,46.0
MIŃSKI,12503.0,34949.0,35066.0,1751.0,41.0
MŁAWSKI,17721.0,39896.0,21579.0,1285.0,143.0
NIESZAWSKI,17394.0,41135.0,35727.0,4951.0,385.0
PŁOCKI,20689.0,45907.0,39852.0,2382.0,59.0
PŁOŃSKI,16474.0,39404.0,33268.0,3937.0,39.0
PRZASNYCKI,13702.0,31064.0,14745.0,2179.0,22.0
PUŁTUSKI,17514.0,41499.0,33797.0,1675.0,46.0
RADZYMIŃSKI,10174.0,26263.0,16803.0,256.0,25.0
RAWSKI (RAWA MAZOWIECKA),13683.0,36460.0,36580.0,7378.0,82.0
RYPIŃSKI,15201.0,37108.0,34863.0,3049.0,85.0
SIERPECKI,15014.0,42372.0,29954.0,2542.0,88.0
SKIERNIEWICKI,9343.0,28105.0,24765.0,2665.0,63.0
SOCHACZEWSKI,11175.0,30704.0,20943.0,148.0,47.0
WARSZAWSKI,16987.0,29963.0,20549.0,579.0,262.0
WŁOCŁAWSKI,16705.0,36329.0,28447.0,7009.0,321.0
DUBIEŃSKI,59298.0,75155.0,83037.0,4593.0,209.0
HOROCHOWSKI,32882.0,37955.0,42234.0,3300.0,91.0
KOWELSKI,49844.0,101974.0,64586.0,44341.0,172.0
KRZEMIENIECKI,57592.0,71713.0,56453.0,17869.0,289.0
LUBOMELSKI,17743.0,36695.0,22939.0,17489.0,15.0
ŁUCKI,62620.0,107060.0,90849.0,19270.0,256.0
RÓWIEŃSKI,52841.0,67437.0,64256.0,11397.0,277.0
WŁODZIMIERSKI,36242.0,46562.0,39640.0,4904.0,96.0
KOSTOPOLSKI,25910.0,72824.0,43188.0,20181.0,300.0
ZDOŁBUNOWSKI,25635.0,33499.0,40749.0,5788.0,174.0
SARNEŃSKI,23226.0,87034.0,47596.0,26122.0,104.0
OSZMIAŃSKI,20663.979445656234,42504.516587066006,36770.16764823671,35675.30151137545,99.62385230766672
ŚWIĘCIAŃSKI,29013.0,52995.0,37022.0,54511.0,196.0
WILNO (MIASTO),676.0,1194.0,778.0,70.0,13.0
DZIŚNIEŃSKI,32100.0,60934.0,57154.0,69091.0,481.0
WILEJSKI,23877.0,52153.0,45169.0,29290.0,149.0
WILEŃSKO-TROCKI,38710.02055434376,84733.48341293399,70746.83235176328,57633.69848862454,401.37614769233323
POSTAWSKI,23643.0,43964.0,35676.0,45419.0,285.0
MOŁODECZAŃSKI,16131.0,34430.0,31838.0,28801.0,112.0
