District,Roman Catholic,% Roman Catholic,Greek Catholic,% Greek Catholic,Orthodox,% Orthodox,Evangelical,% Evangelical,Mosaic (Jewish),% Mosaic (Jewish),Other Christian denominations,% Other Christian,Other or unknown,% Other
SAMBORSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANOCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOKALSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOBRZESKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŻÓŁKIEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBACZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURCZAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZEZIŃSKI,103067.0,0.682911153,55.0,0.000364424,240.0,0.001590215,15022.0,0.0995342,25396.0,0.168271238,7063.0,0.046798699,80.0,0.000530072
KALISKI,160163.0,0.818155812,88.0,0.000449528,1109.0,0.005665071,10512.0,0.053698132,23450.0,0.119788926,120.0,0.000612992,319.0,0.001629538
KOLSKI,100411.0,0.841174499,46.0,0.000385356,74.0,0.000619921,8820.0,0.073887912,9783.0,0.081955265,155.0,0.001298484,81.0,0.000678562
KONIŃSKI,180572.0,0.870247476,107.0,0.000515675,207.0,0.000997614,18561.0,0.089452758,7491.0,0.036102075,233.0,0.001122919,324.0,0.001561483
ŁASKI,138595.0,0.806323996,77.0,0.000447974,153.0,0.00089013,15366.0,0.089396981,17004.0,0.098926608,587.0,0.003415074,103.0,0.000599238
ŁĘCZYCKI,108277.0,0.848665595,29.0,0.000227299,71.0,0.000556492,5951.0,0.046643414,11937.0,0.093561155,1116.0,0.00874711,204.0,0.001598934
ŁÓDZKI,117102.0,0.724322853,73.0,0.000451534,226.0,0.001397901,29131.0,0.180186923,13152.0,0.081350397,1905.0,0.011783189,82.0,0.000507203
ŁÓDŹ (MIASTO),340179.0,0.000507749,307.0,0.000507749,2122.0,0.00350959,56159.0,0.092881751,202497.0,0.33491116,2667.0,0.004410969,698.0,0.001154427
PIOTRKOWSKI,188184.0,0.846931749,63.0,0.000283535,415.0,0.001867729,12044.0,0.05420464,20902.0,0.094070524,303.0,0.001363667,284.0,0.001278157
RADOMSZCZAŃSKI,169865.0,0.911234255,72.0,0.000386241,103.0,0.00055254,3820.0,0.020492243,12019.0,0.064475463,92.0,0.00049353,441.0,0.002365728
SIERADZKI,145689.0,0.866933252,53.0,0.00031538,94.0,0.000559354,5714.0,0.034001583,16042.0,0.095459117,289.0,0.001719716,170.0,0.001011598
TURECKI,92653.0,0.910737806,22.0,0.00021625,28.0,0.000275228,4528.0,0.044508227,4311.0,0.042375214,115.0,0.001130399,77.0,0.000756876
WIELUŃSKI,196813.0,0.918403726,114.0,0.000531967,135.0,0.000629961,2276.0,0.010620675,14511.0,0.067713802,16.0,7.4662e-05,434.0,0.002025208
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,783933.0,0.0,969.0,0.0,8991.0,0.0,15824.0,0.0,352659.0,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,45126.0,0.280219576,154.0,0.000956296,98964.0,0.614538184,154.0,0.000956296,16074.0,0.099814951,213.0,0.001322669,353.0,0.002192029
BRASŁAWSKI,89020.0,0.621817394,41.0,0.000286391,29672.0,0.207263151,179.0,0.001250341,7703.0,0.053806553,16183.0,0.113040563,363.0,0.002535607
LIDZKI,144627.0,0.788222471,44.0,0.000239802,22981.0,0.125247295,208.0,0.001133608,14913.0,0.081276399,46.0,0.000250702,666.0,0.003629725
NIEŚWIESKI,22378.0,0.195502516,25.0,0.000218409,82220.0,0.718304445,258.0,0.002253984,8880.0,0.077578977,241.0,0.002105465,462.0,0.004036204
NOWOGRÓDZKI,29449.38927110411,0.19914307322036298,588.9492923159004,0.003941714278746641,109506.3949126774,0.7354539196740376,170.21033401377233,0.0011490886893802687,10582.387525516462,0.0711743621451777,258.82954519064447,0.001737057917156088,695.2793734549288,0.004660643329717463
SŁONIMSKI,23817.0,0.188261797,877.0,0.006932258,88847.0,0.702292309,98.0,0.000774642,12344.0,0.097573314,142.0,0.001122441,385.0,0.003043238
STOŁPECKI,37202.61072889589,0.374313160779637,54.05070768409958,0.0005438297212533584,53088.605087322605,0.5341497053259623,182.78966598622767,0.001839133310619731,6854.612474483538,0.0689675158548223,104.17045480935556,0.0010481080828439117,186.72062654507127,0.0018786846702825361
WOŁOŻYŃSKI,61852.0,0.535413168,37.0,0.000320285,47886.0,0.414518447,174.0,0.001506207,5341.0,0.046233618,134.0,0.001159952,98.0,0.000848323
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),60097.0,0.560590655,60.0,0.000559686,38840.0,0.362303294,50.0,0.000466405,7883.0,0.07353339,64.0,0.000596998,209.0,0.001949572
BRZESKI (BRZEŚĆ N.BUG.),43559.196956160624,0.2038716150917219,204.41210217033898,0.0009602173798574548,135828.686353122,0.6295202643761243,2884.1725239440207,0.013365788806677468,32373.216282619127,0.15029671814786155,1727.8611806624947,0.008005479988781733,107.98513848512655,0.0005040111434900939
DROHICKI,5699.0,0.058728359,66.0,0.000680132,83081.0,0.856152102,101.0,0.001040808,6981.0,0.071939406,990.0,0.010201979,122.0,0.001257214
KOBRYŃSKI,8973.0,0.078729863,67.0,0.000587864,93359.0,0.819139789,232.0,0.002035588,10527.0,0.092364791,749.0,0.00657179,65.0,0.000570316
KOSZYRSKI,6026.0,0.063439592,92.0,0.000968543,83021.0,0.874015665,463.0,0.0048743,4037.0,0.042500105,1303.0,0.013717522,46.0,0.000484272
ŁUNINIECKI,13754.0,0.126574823,85.0,0.000782235,85643.0,0.788152361,493.0,0.004536963,8072.0,0.074284715,536.0,0.004932682,80.0,0.000736221
PIŃSKI,16465.0,0.089335612,146.0,0.000792165,139876.0,0.758937631,359.0,0.001947858,25385.0,0.137733648,1999.0,0.010846152,75.0,0.000406934
PRUŻAŃSKI,16311.0,0.150216885,40.0,0.000368382,81975.0,0.754952433,100.0,0.000920954,9463.0,0.087149922,660.0,0.0060783,34.0,0.000313125
STOLIŃSKI,6893.0,0.055247866,897.0,0.007189516,104383.0,0.836636877,722.0,0.005786879,10910.0,0.087444395,922.0,0.007389893,38.0,0.000304573
IWACEWICKI,7810.0,0.093313898,186.0,0.002222328,68755.0,0.821484898,146.0,0.001744408,6333.0,0.075666699,443.0,0.005292965,23.0,0.000274804
BRODNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEŁMIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHOJNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZIAŁDOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZ (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARTUSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOŚCIERSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SĘPOLEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAROGARDZKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCZEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORUŃ (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORUŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUCHOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WĄBRZESKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDYNIA (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYDGOSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYDGOSZCZ (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHODZIESKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZARNKOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNIEŹNIEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOSTYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INOWROCŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAROCIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KĘPIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOŚCIAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KROTOSZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LESZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIĘDZYCHODZKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOGILEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOWOTOMYSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBORNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSTROWSKI (OSTRÓW WIELKOPOLSKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZAMOTULSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZUBIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚREDZKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚREMSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WĄGROWIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOLSZTYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRZESIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WYRZYSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŻNIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POZNAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNIEZNO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INOWROCŁAW (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORODEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAŁUSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOŁOMYJSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSOWSKI (KOSÓW HUCULSKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADWÓRNIAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROHATYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANISŁAWOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRYJSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚNIATYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TŁUMACKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŻYDACZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYBNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRODZKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZEŻAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUCZACKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZORTKOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAMIONECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PODHAJECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRZEMYŚLAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RADZIECHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKAŁACKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREMBOWELSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZALESZCZYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBARASKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZŁOCZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOPYCZYNIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BŁOŃSKI,126320.0,0.878295695,58.0,0.000403271,306.0,0.0021276,3238.0,0.022513628,11803.0,0.08206558,1743.0,0.012118979,356.0,0.002475248
CIECHANOWSKI,71681.0,0.910084684,18.0,0.000228534,35.0,0.000444371,1672.0,0.021228242,4907.0,0.062300827,307.0,0.003897769,143.0,0.001815573
GOSTYNIŃSKI,66955.0,0.82086899,25.0,0.0003065,32.0,0.00039232,9134.0,0.111982934,4654.0,0.057058088,730.0,0.008949808,36.0,0.00044136
GRÓJECKI,112267.0,0.848213544,51.0,0.000385322,197.0,0.001488399,2798.0,0.021139796,16640.0,0.125720589,136.0,0.001027524,268.0,0.002024827
KUTNOWSKI,95701.0,0.886103961,63.0,0.000583323,98.0,0.000907391,1385.0,0.012823837,10353.0,0.095859336,225.0,0.002083295,177.0,0.001638859
LIPNOWSKI,83662.0,0.800593301,50.0,0.000478469,92.0,0.000880383,15830.0,0.151483254,4172.0,0.039923445,565.0,0.005406699,129.0,0.00123445
ŁOWICKI,97260.0,0.928186286,24.0,0.00022904,74.0,0.000706208,1143.0,0.01090805,5744.0,0.054817006,324.0,0.003092046,216.0,0.002061364
MAKOWSKI (MAKÓW MAZOWIECKI),57822.0,0.881957261,32.0,0.000488095,26.0,0.000396577,327.0,0.004987721,7172.0,0.109394305,34.0,0.000518601,148.0,0.00225744
