District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki
BRZOZOWSKI,9281.0,27378.0,30149.0,35740.0,1207283.0
DOBROMILSKI,23440.02271384127,35318.70976046343,13944.88483122281,40101.33905563169,469518.6106602064
DROHOBYCKI,11193.323279184973,24793.01721245449,17335.34716380387,44226.178817193904,936957.9445068894
GRÓDECKI,27157.239110935872,25451.527136522996,47455.71331630152,38939.74720429736,692796.7467441303
JAROSŁAWSKI,33422.80054270484,64396.40294312791,69203.27111891979,158307.8646578108,927876.1580461593
JAWOROWSKI,14549.797678568182,38904.30360922062,21000.506823508626,37499.9044127109,291204.55351862684
KOLBUSZOWSKI,12694.433665091336,59150.6474346814,19964.29070877206,60638.862236644956,585214.7612756189
KROŚNIEŃSKI,25749.424152823263,25613.916091399213,61969.16054293636,96830.91196202309,1052795.4242815035
LESKI,14095.0,17253.0,12696.0,224531.0,497590.0
LWOWSKI,42255.0,54639.0,61803.0,118885.0,1475588.0
LWÓW (MIASTO),0.0,0.0,0.0,0.0,0.0
ŁAŃCUCKI,34775.337357556884,45316.521289774944,33390.84624551209,60200.50615070562,612636.0869447187
MOŚCISKI,19795.0,20768.0,21169.0,29434.0,589900.0
NIŻAŃSKI,9255.0,25694.0,20839.0,40132.0,379492.0
PRZEMYSKI,36470.0,33513.0,35925.0,54965.0,919854.0
PRZEWORSKI,14759.0,21192.0,33285.0,27409.0,307845.0
RAWSKI (RAWA RUSKA),55521.0,53396.0,66532.0,77966.0,525500.0
RUDECKI,15091.310474503127,14179.628444393278,33826.376193260505,29094.548265244717,602499.9339790188
RZESZOWSKI,51816.23848961985,50713.56261882584,94460.99321155155,129125.58188727128,1591961.4887737778
SAMBORSKI,35564.18375093194,36563.9903573958,44390.89277383906,65939.9793174922,741149.9623240466
SANOCKI,21291.0,28001.0,26237.0,104271.0,1025985.0
SOKALSKI,105286.4071856816,62306.28837586768,35476.44376245417,68910.9560505638,1300783.0263869371
TARNOBRZESKI,9549.0,28112.0,21750.0,18232.0,521640.0
ŻÓŁKIEWSKI,31419.3266684961,32677.92028393429,28979.234101886414,32217.210001087544,687992.7839159734
LUBACZOWSKI,32666.85219328798,41914.1378667352,43608.13254800956,90600.93545993624,556858.6077120646
TURCZAŃSKI,16218.470256041814,25620.282669686272,16033.875231134252,140049.50280968222,412187.4825088574
BRZEZIŃSKI,25882.0,168669.0,24820.0,81785.0,1665962.0
KALISKI,81953.0,197380.0,74688.0,210238.0,1588760.0
KOLSKI,78947.0,260231.0,56520.0,113244.0,1807541.0
KONIŃSKI,78946.0,501947.0,109599.0,236126.0,3720654.0
ŁASKI,44223.0,174564.0,62772.0,154870.0,1829041.0
ŁĘCZYCKI,101801.0,215638.0,60545.0,201464.0,1468314.0
ŁÓDZKI,37441.0,209572.0,35118.0,124158.0,1259676.0
ŁÓDŹ (MIASTO),0.0,0.0,0.0,0.0,0.0
PIOTRKOWSKI,55731.0,342397.0,108656.0,195563.0,2650564.0
RADOMSZCZAŃSKI,67066.0,259159.0,67392.0,163984.0,2956043.0
SIERADZKI,77530.0,225175.0,51931.0,215499.0,2474213.0
TURECKI,75496.0,219234.0,32172.0,149666.0,1413933.0
WIELUŃSKI,17999.0,274088.0,47039.0,221830.0,1932295.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,9691.435111997524,145259.68022798622,40077.88192512029,58718.31016611674,499181.4440908421
BRASŁAWSKI,8064.542801826149,250004.7030361402,76233.85172972784,111470.86183827877,355558.86930567387
LIDZKI,4187.939882857437,287328.3508798262,60008.127861091976,133199.2692711112,737963.6411390711
NIEŚWIESKI,7301.029283553746,180446.66859515826,26523.048895475735,59640.60199013513,417805.06706559105
NOWOGRÓDZKI,9683.492235003565,160269.71744310582,24097.331469913523,60675.903916931944,524269.51678820385
SŁONIMSKI,4548.835583138643,116655.75055382638,15065.531260774049,45892.18103111405,466937.3095136157
STOŁPECKI,7403.901972394993,187898.1171766901,40202.83407233602,104054.49268772377,569050.5896717933
WOŁOŻYŃSKI,5928.904743658857,213452.67050168256,59405.64094044974,132416.3001850032,669735.2129550749
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),3778.1377883368978,164827.65165284084,27543.97935967785,66626.21337108589,439373.3538333301
BRZESKI (BRZEŚĆ N.BUG.),12903.787929941505,257302.6523224198,28362.745940074303,68827.11596258976,1127149.587558328
DROHICKI,4951.0,86352.0,7745.0,35543.0,401132.0
KOBRYŃSKI,3818.174103717615,110827.02600407464,11783.278646818082,39885.593579080545,518431.47109406244
KOSZYRSKI,2681.8258962823857,21227.973995925364,6124.721353181918,10223.406420919457,88867.52890593756
ŁUNINIECKI,1470.0,136680.0,13026.0,23157.0,460350.0
PIŃSKI,2897.0,205167.0,21735.0,50706.0,693570.0
PRUŻAŃSKI,3410.0,124358.0,11411.0,41417.0,547311.0
STOLIŃSKI,1921.0,52282.0,10763.0,22632.0,102393.0
IWACEWICKI,3320.0,116793.0,18448.0,53840.0,626213.0
BRODNICKI,22513.52970182996,197704.29910417774,57350.20692576315,55025.23966908048,1641818.2138192793
CHEŁMIŃSKI,68970.61165679115,134548.98105304432,76742.81013096728,62375.47270797408,871450.2041577601
CHOJNICKI,13868.276969395125,219739.69276576894,18508.48643421651,81426.05594540683,1137127.0432952957
DZIAŁDOWSKI,1629.0,51504.0,12663.0,20272.0,730464.0
GRUDZIĄDZ (MIASTO),0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZKI,61070.97398862541,117700.47596971427,78921.9926785327,101839.75339422192,775561.837716987
KARTUSKI,8213.96555655352,44112.95288323472,17755.091128145013,150135.9503980126,1175245.384286521
KOŚCIERSKI,10511.368710640667,143599.70939192103,14459.707882563493,90612.24905535004,1196188.0220317277
LUBAWSKI,11630.703510412244,126896.29779136543,63982.319650002,76161.60499623495,1256302.3624452741
SĘPOLEŃSKI,6037.0,206007.0,41443.0,99229.0,638553.0
STAROGARDZKI,36392.73220145666,144347.57453864857,44294.03804191181,81379.44381176992,1317439.591057331
ŚWIECKI,32728.74511300836,243871.8973418844,60221.08004673544,74642.28253763983,1756145.534316814
TCZEWSKI,69524.23730556539,77798.7450871176,60844.29121575448,93405.12734539673,723978.9434675723
TORUŃ (MIASTO),409.9167565097121,1266.2982224859898,619.1762615438416,533.0994775125079,7817.821031343204
TORUŃSKI,53502.032371945446,162392.7232549175,79806.73168864772,68558.8305594868,1004029.2964639902
TUCHOLSKI,14145.541671358253,190647.63811941465,37542.86257038204,50335.917522643125,907262.5061262406
WĄBRZESKI,38921.243396494494,137619.77676468072,56475.16106247201,55862.191025431224,997821.0620785832
MORSKI,15570.875989123508,100366.9433815392,26736.618026417415,139636.74750978444,1161563.2720399266
GDYNIA (MIASTO),257.24510029012885,2211.9943300849222,530.4262559451179,3025.0340440545483,27072.905665353977
BYDGOSKI,59649.59494641954,357004.8655085417,86897.51954462178,104192.04200630377,1469542.6738733628
BYDGOSZCZ (MIASTO),153.40505358046005,918.1344914582713,223.48045537821278,267.9579936962168,3779.3261266369673
CHODZIESKI,8938.0,253047.0,40009.0,51555.0,953500.0
CZARNKOWSKI,7334.206606463626,161097.24721347043,21072.573970150053,37493.955668157534,1158164.3489610387
GNIEŹNIEŃSKI,35781.82748734066,359837.8263784795,116993.96841456777,127469.5712966507,2838850.9378274
GOSTYŃSKI,79946.71041364345,209289.99887123844,68443.39100324386,135621.42475197386,1697532.352075298
INOWROCŁAWSKI,101351.5416554217,278424.00403414946,140265.3680136456,62326.885389049894,1394914.8613327376
JAROCIŃSKI,65084.59342064644,326678.9353940475,73958.91522400956,157028.17138492025,1850578.929662274
KĘPIŃSKI,20679.825237163415,201319.97789412952,27833.515458235626,142142.38755899973,1348950.5097648094
KOŚCIAŃSKI,55328.74186134019,447422.6382748671,118174.46498449822,131743.22855399025,2196798.327312595
KROTOSZYŃSKI,79200.40418842586,202679.279435442,60319.00053973608,168910.5907780031,1287558.3303463403
LESZCZYŃSKI,37763.29579732704,345858.1028298343,59038.69752193792,122591.03853635356,1275513.8852794853
MIĘDZYCHODZKI,8240.0,198113.0,18848.0,47698.0,821957.0
MOGILEŃSKI,73615.1613257291,326891.8664830064,170832.67248367128,112027.45380531375,1922077.9526349565
NOWOTOMYSKI,44216.11800428153,458430.15331078455,65699.4828819655,104607.84866629096,2848871.3989864867
OBORNICKI,25150.3148708214,331395.6589602322,61453.308128319724,93641.85696658773,1644866.7893250792
OSTROWSKI (OSTRÓW WIELKOPOLSKI),32047.415721443507,238603.39877084477,33419.1805960757,128550.21066498387,1549988.103692191
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
RAWICKI,45910.77812825524,169214.26604791408,37675.25129240691,81170.71120293795,618037.7450801401
SZAMOTULSKI,54815.0,333509.0,88668.0,131747.0,1698701.0
SZUBIŃSKI,29701.0,222684.0,59227.0,64913.0,1317270.0
ŚREDZKI,40979.0,329208.0,98256.0,87346.0,1446407.0
ŚREMSKI,29085.35653941201,278883.76214811835,73600.1160993606,90614.63770102797,1253499.2185635166
WĄGROWIECKI,33351.0,380190.0,82437.0,86558.0,1663385.0
WOLSZTYŃSKI,11855.0,228554.0,29033.0,47972.0,1179908.0
WRZESIŃSKI,25207.957205022558,194115.55621500342,55877.58259632886,47627.604264454494,1127593.5943910764
WYRZYSKI,47336.0,334419.0,97083.0,102416.0,1822328.0
ŻNIŃSKI,41418.03068202322,212760.23761329814,82318.58956745002,85664.0224206239,1053256.4376364984
POZNAŃSKI,38709.48134686413,493136.6572779718,116561.34008713931,140022.45763893315,2549017.016137977
GNIEZNO (MIASTO),665.7811637966312,8475.436881317693,2763.9491509030436,3275.8281397972282,80769.12232283792
INOWROCŁAW (MIASTO),3813.458344578303,10475.995965850536,5277.631986354395,2345.114610950107,52485.138667262254
DOLIŃSKI,5889.640229527423,25185.313637455045,6818.536863798548,23283.01665656749,255074.44763835307
HORODEŃSKI,48884.02863496899,40360.599580940674,43459.93975250721,29842.719306793937,1219808.1200164142
KAŁUSKI,15455.979944511864,15970.54518451069,31795.56637323613,31979.135858115565,745557.4758969308
KOŁOMYJSKI,20708.971365031004,30403.400419059322,20842.060247492784,50879.28069320606,791990.8799835859
KOSOWSKI (KOSÓW HUCULSKI),3124.0,2501.0,3091.0,9555.0,261483.0
NADWÓRNIAŃSKI,3786.5512265768734,12981.20475941207,6090.3704318114405,24436.058460043605,618399.9742973037
ROHATYŃSKI,36663.0,49828.0,48734.0,63635.0,1456405.0
STANISŁAWOWSKI,15605.992450637823,18184.67447895252,17697.087338800586,36097.96460600701,1169731.9422621822
STRYJSKI,14663.188839478444,16006.265764489517,19064.009132489766,119646.57285096661,1089243.9661773122
ŚNIATYŃSKI,14124.0,22972.0,25071.0,33294.0,731766.0
TŁUMACKI,22990.253895345693,37470.750191895,29752.09327632972,65627.81877397947,1046985.2570926705
ŻYDACZOWSKI,15173.170930994133,20845.420598055436,9957.454003711686,35803.410492465904,697690.5861843348
BIELSKI (BIELSKO),10651.0,30318.0,17248.0,88723.0,280798.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,6322.0,3806.0,4401.0,14282.0,97599.0
TARNOGÓRSKI,2040.0,13876.0,2684.0,24976.0,185820.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0
KATOWICKI,3644.7531802749204,27370.61678458433,2435.1887250212667,38828.81489028111,295020.66674033133
LUBLINIECKI,1112.0,4647.0,1784.0,12312.0,126662.0
PSZCZYŃSKI,16628.75,139066.0,22796.0,222284.5,1392268.5
RYBNICKI,26590.75,67199.0,24298.0,117029.5,773369.5
ŚWIĘTOCHŁOWICKI,3232.451180270268,17032.782648183933,2501.227677455508,22268.013397673472,170371.16926705118
CHORZÓW,431.29563945481084,3797.600567231736,245.58359752322525,5552.171712045418,49898.16399261743
BORSZCZOWSKI,47181.732667566925,56222.58497598271,35297.21979094067,36653.593713749266,704132.2881323906
BRODZKI,54912.50814308555,26780.359885567355,46104.92200937684,55514.507742572394,785018.0331799211
BRZEŻAŃSKI,47945.17944883653,57971.27539195707,50941.66497300083,42369.26197193056,1370215.903628822
BUCZACKI,40654.541400108494,75322.81240860547,44540.210834926285,48775.816601339095,1393826.8807269142
CZORTKOWSKI,47764.342103896124,55323.50257461099,22706.0894203516,17885.652450099653,962480.4252535921
KAMIONECKI,40773.232844258615,34078.989914826554,27217.48727805555,37542.191878244485,468281.8333430496
PODHAJECKI,16259.028657469305,22353.606727372255,19718.95619163803,25480.30553253909,788489.3262350985
PRZEMYŚLAŃSKI,31910.0,30590.0,46902.0,44335.0,571887.0
RADZIECHOWSKI,41476.49185691445,51170.640114432645,40042.07799062316,46533.49225742761,528217.966820079
SKAŁACKI,52755.35829561569,38954.7791370909,51254.139384811526,33020.16927464561,829968.0080202771
TARNOPOLSKI,36682.16711674479,83680.53583910418,74540.74729673934,81378.017232178,1253017.0708540021
TREMBOWELSKI,27818.09083199823,39229.795865911576,42558.61797489575,33176.593365609224,845052.6599943552
ZALESZCZYCKI,41804.8895114252,53013.209073401566,26802.880936350062,19337.10169307047,800105.5155544977
ZBARASKI,52393.0,52187.0,45397.0,50567.0,1146875.0
ZBOROWSKI,39673.0,74442.0,48518.0,88587.0,738799.0
ZŁOCZOWSKI,37287.03330156368,45919.801425371465,57543.83485760386,101613.64207010418,619222.3563540399
KOPYCZYNIECKI,42878.89244926645,49858.72339119301,34329.35577616802,15597.510466693382,1261444.2720509632
BŁOŃSKI,50350.0,215176.0,54836.0,93167.0,1293801.0
CIECHANOWSKI,74073.0,191062.0,63904.0,129164.0,1300264.0
GOSTYNIŃSKI,59466.0,175179.0,35955.0,130026.0,1060015.0
GRÓJECKI,78866.0,274485.0,51169.0,213330.0,2035026.0
KUTNOWSKI,115144.0,157496.0,112061.0,139567.0,904792.0
LIPNOWSKI,78653.12868240083,251535.58315261328,105786.5973720295,192808.92203332455,1426072.7856577453
ŁOWICKI,58378.0,178183.0,75372.0,246024.0,1380854.0
MAKOWSKI (MAKÓW MAZOWIECKI),16355.0,162601.0,13562.0,100850.0,1054517.0
MIŃSKI,9865.0,153851.0,39276.0,177358.0,1292107.0
MŁAWSKI,25695.0,227498.0,63754.0,113640.0,1769818.0
NIESZAWSKI,110186.0,349044.0,113273.0,95950.0,1550614.0
PŁOCKI,84681.0,242848.0,83528.0,169698.0,1798232.0
PŁOŃSKI,43626.0,185104.0,62408.0,138272.0,1637594.0
PRZASNYCKI,63319.0,169150.0,40032.0,103014.0,1119260.0
PUŁTUSKI,77804.0,189681.0,36872.0,100822.0,1448910.0
RADZYMIŃSKI,5324.0,132112.0,20379.0,89629.0,1343520.0
RAWSKI (RAWA MAZOWIECKA),28703.0,276277.0,44688.0,188540.0,1595560.0
RYPIŃSKI,52806.0,230840.0,100755.0,189952.0,1560861.0
SIERPECKI,40091.87131759917,174650.41684738672,39412.40262797051,95332.07796667545,1831441.2143422547
SKIERNIEWICKI,24422.0,188595.0,38290.0,143215.0,1358472.0
SOCHACZEWSKI,55784.0,177980.0,35425.0,113046.0,1246229.0
WARSZAWSKI,27515.0,161361.0,83797.0,151484.0,1641695.0
WŁOCŁAWSKI,104535.0,217957.0,103403.0,142608.0,1359480.0
DUBIEŃSKI,151694.96461446592,354813.15124234254,103740.37611345724,221864.20800901324,1177575.8526441744
HOROCHOWSKI,100095.0,2011915.0,63407.0,146999.0,875851.0
KOWELSKI,37619.0,155830.0,21174.0,80952.0,894425.0
KRZEMIENIECKI,92579.0,305098.0,52721.0,150056.0,826264.0
LUBOMELSKI,23393.0,88184.0,15925.0,65503.0,313244.0
ŁUCKI,73224.0,290405.0,48981.0,84002.0,875238.0
RÓWIEŃSKI,37215.27873354613,169244.72284195432,47358.01327064156,90276.10518879037,688322.5353158143
WŁODZIMIERSKI,95004.0,203606.0,70483.0,141691.0,824254.0
KOSTOPOLSKI,46297.07916856004,210546.2218454908,58914.98772197143,112306.56147651635,856296.7683027153
ZDOŁBUNOWSKI,107712.67748342789,213841.9040702123,53854.62289392974,139562.12532568,435039.8437372957
SARNEŃSKI,6696.0,82952.0,27805.0,51475.0,451809.0
OSZMIAŃSKI,3855.7616720225005,236651.35961100142,39197.35784377967,92999.40407229878,437946.5420559766
ŚWIĘCIAŃSKI,7663.453047367309,270050.47278788517,65668.00117803848,113142.73303539566,848665.4008862983
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,8799.782322620054,192980.98435699235,62439.31592196933,90760.01930353412,445345.10934846214
WILEJSKI,12186.110351874644,302353.19762749335,56570.90493274989,129952.7186675937,887712.9881992193
WILEŃSKO-TROCKI,16765.925558761548,489559.52865037206,105092.19991207593,195605.78181391928,1517426.0575454691
POSTAWSKI,7974.700591517232,243996.20199089742,57146.07247049199,82273.61893035418,739387.6437425724
MOŁODECZAŃSKI,6466.75605088235,165176.6660959454,30137.125213031322,79497.24639907511,467805.1665058152
