origin_district,dest_district,time_min
AUGUSTOWSKI,BARANOWICKI,1405.5075552240232
AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),2798.3483712283037
AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1421.839324068851
AUGUSTOWSKI,BIAŁOSTOCKI,814.085246946301
AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1026.2204001649634
AUGUSTOWSKI,BIELSKO,2780.8862428702314
AUGUSTOWSKI,BIŁGORAJSKI,2026.805547911024
AUGUSTOWSKI,BOCHEŃSKI,2609.2707227232163
AUGUSTOWSKI,BORSZCZOWSKI,3389.3279224439843
AUGUSTOWSKI,BRASŁAWSKI,1722.3652252729817
AUGUSTOWSKI,BRODNICKI,2034.4979556899389
AUGUSTOWSKI,BRODZKI,2525.8075667556336
AUGUSTOWSKI,BRZESKI (BRZESKO),2781.419470719921
AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1228.014238790993
AUGUSTOWSKI,BRZEZIŃSKI,1857.833740222494
AUGUSTOWSKI,BRZEŻAŃSKI,2700.6705674336213
AUGUSTOWSKI,BRZOZOWSKI,2629.2367294365945
AUGUSTOWSKI,BUCZACKI,3014.7692744038477
AUGUSTOWSKI,BYDGOSKI,2333.7111945118168
AUGUSTOWSKI,BÓBRECKI,2707.5010157681136
AUGUSTOWSKI,BĘDZIŃSKI,2460.7746829686666
AUGUSTOWSKI,BŁOŃSKI,1539.372051980389
AUGUSTOWSKI,CHEŁMIŃSKI,2343.1876668899167
AUGUSTOWSKI,CHEŁMSKI,1631.1019650067662
AUGUSTOWSKI,CHODZIESKI,2620.334564653862
AUGUSTOWSKI,CHOJNICKI,2686.7012414130986
AUGUSTOWSKI,CHORZÓW,2525.4105266053903
AUGUSTOWSKI,CHRZANOWSKI,2541.7018337197856
AUGUSTOWSKI,CIECHANOWSKI,1660.3343617289274
AUGUSTOWSKI,CIESZYŃSKI,2804.4495445430157
AUGUSTOWSKI,CZARNKOWSKI,2876.4743338682524
AUGUSTOWSKI,CZORTKOWSKI,3045.309602127632
AUGUSTOWSKI,CZĘSTOCHOWSKI,2271.670843051375
AUGUSTOWSKI,DOBROMILSKI,2811.2549048936726
AUGUSTOWSKI,DOLIŃSKI,2778.688584668073
AUGUSTOWSKI,DROHICKI,1772.9961897690334
AUGUSTOWSKI,DROHOBYCKI,2662.996631278856
AUGUSTOWSKI,DUBIEŃSKI,2451.765567082509
AUGUSTOWSKI,DZIAŁDOWSKI,1995.8762115333996
AUGUSTOWSKI,DZIŚNIEŃSKI,1844.432623995432
AUGUSTOWSKI,DĄBROWSKI,2636.9541155927736
AUGUSTOWSKI,GARWOLIŃSKI,1679.8109972803131
AUGUSTOWSKI,GNIEŹNIEŃSKI,2498.516733565467
AUGUSTOWSKI,GORLICKI,2827.84971155072
AUGUSTOWSKI,GOSTYNIŃSKI,2065.200467801914
AUGUSTOWSKI,GOSTYŃSKI,2600.9910212589684
AUGUSTOWSKI,GRODZIEŃSKI,684.3263168428537
AUGUSTOWSKI,GRUDZIĄDZKI,2208.8177103253165
AUGUSTOWSKI,GRÓDECKI,2435.4422247529524
AUGUSTOWSKI,GRÓJECKI,1602.0130835180305
AUGUSTOWSKI,HOROCHOWSKI,2322.328870768026
AUGUSTOWSKI,HORODEŃSKI,3253.6941278373965
AUGUSTOWSKI,HRUBIESZOWSKI,2020.1734185067667
AUGUSTOWSKI,INOWROCŁAWSKI,2345.680198346529
AUGUSTOWSKI,IWACEWICKI,1519.3308551218058
AUGUSTOWSKI,IŁŻECKI,2292.854076895323
AUGUSTOWSKI,JANOWSKI,2038.6554697766824
AUGUSTOWSKI,JAROCIŃSKI,2490.894236419198
AUGUSTOWSKI,JAROSŁAWSKI,2425.5914041348074
AUGUSTOWSKI,JASIELSKI,2699.536425260937
AUGUSTOWSKI,JAWOROWSKI,2512.289236845849
AUGUSTOWSKI,JĘDRZEJOWSKI,2164.324324571065
AUGUSTOWSKI,KALISKI,2375.250574143013
AUGUSTOWSKI,KAMIONECKI,2258.438028878918
AUGUSTOWSKI,KARTUSKI,2794.6083987232832
AUGUSTOWSKI,KATOWICE,2568.2885719401734
AUGUSTOWSKI,KAŁUSKI,2997.723057963875
AUGUSTOWSKI,KIELECKI,2077.1109553044294
AUGUSTOWSKI,KOBRYŃSKI,1478.9453092991987
AUGUSTOWSKI,KOLBUSZOWSKI,2467.1214545376492
AUGUSTOWSKI,KOLSKI,2094.9923597005572
AUGUSTOWSKI,KONECKI,2051.7364863567614
AUGUSTOWSKI,KONIŃSKI,2256.166377171433
AUGUSTOWSKI,KOPYCZYNIECKI,3049.885610794687
AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3408.727065975354
AUGUSTOWSKI,KOSTOPOLSKI,2368.8686367017076
AUGUSTOWSKI,KOSZYRSKI,2058.8118948758215
AUGUSTOWSKI,KOWELSKI,1810.7189527777346
AUGUSTOWSKI,KOZIENICKI,1776.4740370676316
AUGUSTOWSKI,KOŁOMYJSKI,2948.814229112795
AUGUSTOWSKI,KOŚCIAŃSKI,2715.4056451655565
AUGUSTOWSKI,KOŚCIERSKI,2677.2381125536713
AUGUSTOWSKI,KRAKOWSKI,2750.1171447891234
AUGUSTOWSKI,KRAKÓW (MIASTO),2765.222005317943
AUGUSTOWSKI,KRASNOSTAWSKI,1895.589992624302
AUGUSTOWSKI,KROTOSZYŃSKI,2542.306420321474
AUGUSTOWSKI,KROŚNIEŃSKI,2771.3922170661385
AUGUSTOWSKI,KRZEMIENIECKI,2650.8238617464353
AUGUSTOWSKI,KUTNOWSKI,1881.363333206478
AUGUSTOWSKI,KĘPIŃSKI,2548.9369411395774
AUGUSTOWSKI,LESKI,3121.0757836938565
AUGUSTOWSKI,LESZCZYŃSKI,2693.0627675331534
AUGUSTOWSKI,LIDZKI,1028.7345944659637
AUGUSTOWSKI,LIMANOWSKI,2945.6340586756282
AUGUSTOWSKI,LIPNOWSKI,1962.84686280886
AUGUSTOWSKI,LUBACZOWSKI,2321.884910173497
AUGUSTOWSKI,LUBARTOWSKI,1713.7078522264042
AUGUSTOWSKI,LUBAWSKI,2028.0530925417222
AUGUSTOWSKI,LUBELSKI,1826.6112713829139
AUGUSTOWSKI,LUBLINIECKI,2692.7421745475635
AUGUSTOWSKI,LUBOMELSKI,1946.6033077425082
AUGUSTOWSKI,LWOWSKI,2368.8671699465353
AUGUSTOWSKI,LWÓW (MIASTO),2258.1989110829445
AUGUSTOWSKI,M. ST. WARSZAWA,1379.044223120114
AUGUSTOWSKI,MAKOWSKI (MAKÓW MAZOWIECKI),2014.5608368807511
AUGUSTOWSKI,MIECHOWSKI,2413.2916074755526
AUGUSTOWSKI,MIELECKI,2314.854497398128
AUGUSTOWSKI,MIĘDZYCHODZKI,2919.223666089379
AUGUSTOWSKI,MIŃSKI,1439.2120822163388
AUGUSTOWSKI,MOGILEŃSKI,2397.694927860565
AUGUSTOWSKI,MORSKI,2847.367704321217
AUGUSTOWSKI,MOŁODECZAŃSKI,1456.4941352996932
AUGUSTOWSKI,MOŚCISKI,2759.078020184578
AUGUSTOWSKI,MYŚLENICKI,3077.476283666226
AUGUSTOWSKI,MŁAWSKI,1887.8105222745262
AUGUSTOWSKI,NADWÓRNIAŃSKI,3030.0808049720627
AUGUSTOWSKI,NIESZAWSKI,2147.7016975494107
AUGUSTOWSKI,NIEŚWIESKI,1786.6288620143062
AUGUSTOWSKI,NIŻAŃSKI,2292.4378566748223
AUGUSTOWSKI,NOWOGRÓDZKI,1173.5820958780128
AUGUSTOWSKI,NOWOSĄDECKI,2804.2324497987042
AUGUSTOWSKI,NOWOTARSKI,2927.0238040845843
AUGUSTOWSKI,NOWOTOMYSKI,2814.33714817513
AUGUSTOWSKI,OBORNICKI,2701.273201181111
AUGUSTOWSKI,OLKUSKI,2538.6025853498386
AUGUSTOWSKI,OPATOWSKI,2203.686048522794
AUGUSTOWSKI,OPOCZYŃSKI,1982.0820883732588
AUGUSTOWSKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1207.3085995493896
AUGUSTOWSKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2386.1839988201414
AUGUSTOWSKI,OSTROŁĘCKI,1301.5479069296646
AUGUSTOWSKI,OSZMIAŃSKI,1749.6322222207862
AUGUSTOWSKI,PIOTRKOWSKI,2020.3972774572976
AUGUSTOWSKI,PIŃCZOWSKI,2463.826141231002
AUGUSTOWSKI,PIŃSKI,1836.1208715930804
AUGUSTOWSKI,PODHAJECKI,2670.202509964444
AUGUSTOWSKI,POSTAWSKI,1714.540491583418
AUGUSTOWSKI,POZNAŃ (MIASTO),2550.6868565213035
AUGUSTOWSKI,POZNAŃSKI,2571.8325892653465
AUGUSTOWSKI,PRUŻAŃSKI,1524.00837128879
AUGUSTOWSKI,PRZASNYCKI,1525.3403668379094
AUGUSTOWSKI,PRZEMYSKI,2509.6169001658077
AUGUSTOWSKI,PRZEMYŚLAŃSKI,2531.887292799849
AUGUSTOWSKI,PRZEWORSKI,2398.1847683020937
AUGUSTOWSKI,PSZCZYŃSKI,2658.373906862439
AUGUSTOWSKI,PUŁAWSKI,1923.6004109605817
AUGUSTOWSKI,PUŁTUSKI,1749.8682658942128
AUGUSTOWSKI,PŁOCKI,2092.436965070485
AUGUSTOWSKI,PŁOŃSKI,1654.7382358858672
AUGUSTOWSKI,RADOMSKI,1822.3599965281235
AUGUSTOWSKI,RADOMSZCZAŃSKI,2093.555024156226
AUGUSTOWSKI,RADZIECHOWSKI,2384.1174030595857
AUGUSTOWSKI,RADZYMIŃSKI,1257.5571229992454
AUGUSTOWSKI,RADZYŃSKI,1611.2247771705659
AUGUSTOWSKI,RAWICKI,2584.9936449691922
AUGUSTOWSKI,RAWSKI (RAWA MAZOWIECKA),1934.3361264769562
AUGUSTOWSKI,RAWSKI (RAWA RUSKA),2163.6659729263115
AUGUSTOWSKI,ROHATYŃSKI,2777.351886365092
AUGUSTOWSKI,ROPCZYCKI,2456.2313999759103
AUGUSTOWSKI,RUDECKI,2647.5157977125655
AUGUSTOWSKI,RYBNICKI,2710.6153372759295
AUGUSTOWSKI,RYPIŃSKI,1942.8394790909474
AUGUSTOWSKI,RZESZOWSKI,2526.54153569392
AUGUSTOWSKI,RÓWIEŃSKI,2351.6612178041064
AUGUSTOWSKI,SAMBORSKI,2553.108692861176
AUGUSTOWSKI,SANDOMIERSKI,2598.711504286495
AUGUSTOWSKI,SANOCKI,3092.7304084658617
AUGUSTOWSKI,SARNEŃSKI,2012.730002798211
AUGUSTOWSKI,SIEDLECKI,1417.0403491730037
AUGUSTOWSKI,SIERADZKI,2088.97205793411
AUGUSTOWSKI,SIERPECKI,2002.2666589658631
AUGUSTOWSKI,SKAŁACKI,2963.5982034084586
AUGUSTOWSKI,SKIERNIEWICKI,1713.0693725874162
AUGUSTOWSKI,SOCHACZEWSKI,1711.7217593015416
AUGUSTOWSKI,SOKALSKI,2048.3702327990522
AUGUSTOWSKI,SOKOŁOWSKI,1281.6280114927802
AUGUSTOWSKI,SOKÓLSKI,655.6935260737791
AUGUSTOWSKI,STANISŁAWOWSKI,2775.132299974922
AUGUSTOWSKI,STAROGARDZKI,2561.089073828636
AUGUSTOWSKI,STOLIŃSKI,1959.6540675724016
AUGUSTOWSKI,STOPNICKI,2714.2435109125013
AUGUSTOWSKI,STOŁPECKI,1645.019289483063
AUGUSTOWSKI,STRYJSKI,2914.8630445466474
AUGUSTOWSKI,SUWALSKI,401.559231474799
AUGUSTOWSKI,SZAMOTULSKI,2748.0497678075117
AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1099.4292587855691
AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1083.8436884814394
AUGUSTOWSKI,SZUBIŃSKI,2400.0826918913613
AUGUSTOWSKI,SĘPOLEŃSKI,2540.7852045073987
AUGUSTOWSKI,SŁONIMSKI,1045.5376301840374
AUGUSTOWSKI,TARNOBRZESKI,2139.6799921956344
AUGUSTOWSKI,TARNOGÓRSKI,2595.293078752693
AUGUSTOWSKI,TARNOPOLSKI,2767.814546910678
AUGUSTOWSKI,TARNOWSKI,2559.416192736131
AUGUSTOWSKI,TCZEWSKI,2630.633020999485
AUGUSTOWSKI,TOMASZOWSKI,2143.9330115204034
AUGUSTOWSKI,TORUŃSKI,2146.2579972626386
AUGUSTOWSKI,TREMBOWELSKI,2889.5974990078707
AUGUSTOWSKI,TUCHOLSKI,2491.321974322335
AUGUSTOWSKI,TURCZAŃSKI,2746.0939252657245
AUGUSTOWSKI,TURECKI,2632.778642563905
AUGUSTOWSKI,TŁUMACKI,2861.408700164715
AUGUSTOWSKI,WADOWICKI,2728.589274525362
AUGUSTOWSKI,WARSZAWSKI,1406.2953149370012
AUGUSTOWSKI,WIELUŃSKI,2672.7544039726963
AUGUSTOWSKI,WILEJSKI,1788.9790544080688
AUGUSTOWSKI,WILEŃSKO-TROCKI,1133.1007294486562
AUGUSTOWSKI,WILNO (MIASTO),983.5730311047315
AUGUSTOWSKI,WOLSZTYŃSKI,2798.528196791117
AUGUSTOWSKI,WOŁKOWYSKI,901.4831803373804
AUGUSTOWSKI,WOŁOŻYŃSKI,1785.1157642054318
AUGUSTOWSKI,WRZESIŃSKI,2385.9109943024687
AUGUSTOWSKI,WYRZYSKI,2465.987133051942
AUGUSTOWSKI,WYSOKOMAZOWIECKI,1072.9581987204467
AUGUSTOWSKI,WĄBRZESKI,2195.6786246616057
AUGUSTOWSKI,WĄGROWIECKI,2564.303468267565
AUGUSTOWSKI,WĘGROWSKI,1523.036399686086
AUGUSTOWSKI,WŁOCŁAWSKI,2103.616618317192
AUGUSTOWSKI,WŁODAWSKI,1658.4299707898904
AUGUSTOWSKI,WŁODZIMIERSKI,1868.213076277428
AUGUSTOWSKI,WŁOSZCZOWSKI,2336.813334340692
AUGUSTOWSKI,ZALESZCZYCKI,3270.8706077013326
AUGUSTOWSKI,ZAMOJSKI,1825.7629652569804
AUGUSTOWSKI,ZBARASKI,2916.531895230121
AUGUSTOWSKI,ZBOROWSKI,2901.1521928641373
AUGUSTOWSKI,ZDOŁBUNOWSKI,2435.685659322161
AUGUSTOWSKI,ZŁOCZOWSKI,2600.797530562244
AUGUSTOWSKI,ŁASKI,2316.5881914619067
AUGUSTOWSKI,ŁAŃCUCKI,2363.4653091307546
AUGUSTOWSKI,ŁOMŻYŃSKI,1182.0742463782503
AUGUSTOWSKI,ŁOWICKI,1718.6265789332317
AUGUSTOWSKI,ŁUCKI,2004.8438873615564
AUGUSTOWSKI,ŁUKOWSKI,1567.03698519348
AUGUSTOWSKI,ŁUNINIECKI,1728.8328019867624
AUGUSTOWSKI,ŁÓDZKI,1900.7942209143582
AUGUSTOWSKI,ŁÓDŹ (MIASTO),1858.4474060918978
AUGUSTOWSKI,ŁĘCZYCKI,1957.7562867671468
AUGUSTOWSKI,ŚNIATYŃSKI,3161.216316290679
AUGUSTOWSKI,ŚREDZKI,2622.1670806698708
AUGUSTOWSKI,ŚREMSKI,2765.052871019435
AUGUSTOWSKI,ŚWIECKI,2343.1345628124186
AUGUSTOWSKI,ŚWIĘCIAŃSKI,1404.898906218663
AUGUSTOWSKI,ŚWIĘTOCHŁOWICKI,2549.305060042903
AUGUSTOWSKI,ŻNIŃSKI,2460.958211997714
AUGUSTOWSKI,ŻYDACZOWSKI,2684.083525836683
AUGUSTOWSKI,ŻYWIECKI,2861.350744872915
AUGUSTOWSKI,ŻÓŁKIEWSKI,2318.3912861655526
BARANOWICKI,AUGUSTOWSKI,1405.5075552240235
BARANOWICKI,BIALSKI (BIAŁA KRAKOWSKA),2844.1966364573586
BARANOWICKI,BIALSKI (BIAŁA PODLASKA),1287.4741677673298
BARANOWICKI,BIAŁOSTOCKI,1119.34310916847
BARANOWICKI,BIELSKI (BIELSK PODLASKI),1217.9911871889406
BARANOWICKI,BIELSKO,2827.516542124207
BARANOWICKI,BIŁGORAJSKI,1892.4403916095023
BARANOWICKI,BOCHEŃSKI,2603.492678516754
BARANOWICKI,BORSZCZOWSKI,2860.4801444901946
BARANOWICKI,BRASŁAWSKI,1723.4323020187737
BARANOWICKI,BRODNICKI,2339.755817912108
BARANOWICKI,BRODZKI,1848.6849739199624
BARANOWICKI,BRZESKI (BRZESKO),2719.3761970033115
BARANOWICKI,BRZESKI (BRZEŚĆ N.BUG.),1093.7437873180336
BARANOWICKI,BRZEZIŃSKI,2163.0916024446633
BARANOWICKI,BRZEŻAŃSKI,2566.3054111321003
BARANOWICKI,BRZOZOWSKI,2565.1573091316795
BARANOWICKI,BUCZACKI,2661.8645635520074
BARANOWICKI,BYDGOSKI,2638.969056733986
BARANOWICKI,BÓBRECKI,2567.508930259457
BARANOWICKI,BĘDZIŃSKI,2636.3406117333934
BARANOWICKI,BŁOŃSKI,1844.6299142025584
BARANOWICKI,CHEŁMIŃSKI,2648.4455291120858
BARANOWICKI,CHEŁMSKI,1496.7368087052448
BARANOWICKI,CHODZIESKI,2925.592426876032
BARANOWICKI,CHOJNICKI,2991.959103635267
BARANOWICKI,CHORZÓW,2600.449566468326
BARANOWICKI,CHRZANOWSKI,2578.7992143630886
BARANOWICKI,CIECHANOWSKI,1965.5922239510965
BARANOWICKI,CIESZYŃSKI,2851.0798437969916
BARANOWICKI,CZARNKOWSKI,3181.7321960904214
BARANOWICKI,CZORTKOWSKI,2516.4618241738426
BARANOWICKI,CZĘSTOCHOWSKI,2537.597571875524
BARANOWICKI,DOBROMILSKI,2718.3997135296804
BARANOWICKI,DOLIŃSKI,2638.3868224415755
BARANOWICKI,DROHICKI,1203.8967677885403
BARANOWICKI,DROHOBYCKI,2522.6948690523586
BARANOWICKI,DUBIEŃSKI,1774.6429742468374
BARANOWICKI,DZIAŁDOWSKI,2301.1340737555697
BARANOWICKI,DZIŚNIEŃSKI,1693.0916345354108
BARANOWICKI,DĄBROWSKI,2572.8746952878587
BARANOWICKI,GARWOLIŃSKI,1908.3604892997018
BARANOWICKI,GNIEŹNIEŃSKI,2803.7745957876364
BARANOWICKI,GORLICKI,2763.7702912458058
BARANOWICKI,GOSTYNIŃSKI,2370.4583300240834
BARANOWICKI,GOSTYŃSKI,2906.2488834811375
BARANOWICKI,GRODZIEŃSKI,1233.2499790819584
BARANOWICKI,GRUDZIĄDZKI,2514.0755725474855
BARANOWICKI,GRÓDECKI,2295.140462526455
BARANOWICKI,GRÓJECKI,1907.2709457402002
BARANOWICKI,HOROCHOWSKI,2082.842768310956
BARANOWICKI,HORODEŃSKI,2900.675177522165
BARANOWICKI,HRUBIESZOWSKI,1885.8082622052455
BARANOWICKI,INOWROCŁAWSKI,2650.9380605686983
BARANOWICKI,IWACEWICKI,685.7967780690394
BARANOWICKI,IŁŻECKI,2329.951457538626
BARANOWICKI,JANOWSKI,1974.5760494717674
BARANOWICKI,JAROCIŃSKI,2796.152098641368
BARANOWICKI,JAROSŁAWSKI,2359.6798217964338
BARANOWICKI,JASIELSKI,2635.4570049560225
BARANOWICKI,JAWOROWSKI,2371.9874746193505
BARANOWICKI,JĘDRZEJOWSKI,2201.421705214367
BARANOWICKI,KALISKI,2680.508436365182
BARANOWICKI,KAMIONECKI,2124.0728725773965
BARANOWICKI,KARTUSKI,3099.866260945452
BARANOWICKI,KATOWICE,2643.009552181019
BARANOWICKI,KAŁUSKI,2857.4212957373775
BARANOWICKI,KIELECKI,2114.2083359477315
BARANOWICKI,KOBRYŃSKI,1152.4780142306472
BARANOWICKI,KOLBUSZOWSKI,2403.0420342327343
BARANOWICKI,KOLSKI,2400.2502219227267
BARANOWICKI,KONECKI,2098.0831943171993
BARANOWICKI,KONIŃSKI,2561.424239393604
BARANOWICKI,KOPYCZYNIECKI,2521.0378328408983
BARANOWICKI,KOSOWSKI (KOSÓW HUCULSKI),3268.425303748857
BARANOWICKI,KOSTOPOLSKI,1535.3345596489416
BARANOWICKI,KOSZYRSKI,1353.515710688068
BARANOWICKI,KOWELSKI,1676.3537964762136
BARANOWICKI,KOZIENICKI,1775.0956829351064
BARANOWICKI,KOŁOMYJSKI,2808.5124668862977
BARANOWICKI,KOŚCIAŃSKI,3020.663507387726
BARANOWICKI,KOŚCIERSKI,2982.4959747758403
BARANOWICKI,KRAKOWSKI,2787.214525432427
BARANOWICKI,KRAKÓW (MIASTO),2802.3193859612456
BARANOWICKI,KRASNOSTAWSKI,1761.2248363227807
BARANOWICKI,KROTOSZYŃSKI,2847.5642825436435
BARANOWICKI,KROŚNIEŃSKI,2707.312796761224
BARANOWICKI,KRZEMIENIECKI,1973.7012689107628
BARANOWICKI,KUTNOWSKI,2186.6211954286478
BARANOWICKI,KĘPIŃSKI,2854.194803361747
BARANOWICKI,LESKI,3028.2205923298648
BARANOWICKI,LESZCZYŃSKI,2998.3206297553224
BARANOWICKI,LIDZKI,786.7820706182749
BARANOWICKI,LIMANOWSKI,2881.554638370714
BARANOWICKI,LIPNOWSKI,2268.104725031029
BARANOWICKI,LUBACZOWSKI,2187.519753871975
BARANOWICKI,LUBARTOWSKI,1710.0494397694436
BARANOWICKI,LUBAWSKI,2333.3109547638924
BARANOWICKI,LUBELSKI,1762.5318510779994
BARANOWICKI,LUBLINIECKI,2820.4194922816064
BARANOWICKI,LUBOMELSKI,1812.2381514409863
BARANOWICKI,LWOWSKI,2228.682634332714
BARANOWICKI,LWÓW (MIASTO),2117.8971488564466
BARANOWICKI,M. ST. WARSZAWA,1684.3020853422838
BARANOWICKI,MAKOWSKI (MAKÓW MAZOWIECKI),2319.8186991029197
BARANOWICKI,MIECHOWSKI,2450.3889881188547
BARANOWICKI,MIELECKI,2250.7750770932134
BARANOWICKI,MIĘDZYCHODZKI,3224.4815283115486
BARANOWICKI,MIŃSKI,1667.7615742357273
BARANOWICKI,MOGILEŃSKI,2702.952790082735
BARANOWICKI,MORSKI,3152.6255665433864
BARANOWICKI,MOŁODECZAŃSKI,1181.4695647142617
BARANOWICKI,MOŚCISKI,2665.522012964229
BARANOWICKI,MYŚLENICKI,3111.451339803837
BARANOWICKI,MŁAWSKI,2193.068384496695
BARANOWICKI,NADWÓRNIAŃSKI,2889.779042745565
BARANOWICKI,NIESZAWSKI,2452.9595597715806
BARANOWICKI,NIEŚWIESKI,880.4333986355397
BARANOWICKI,NIŻAŃSKI,2228.358436369908
BARANOWICKI,NOWOGRÓDZKI,555.91981279733
BARANOWICKI,NOWOSĄDECKI,2740.1530294937897
BARANOWICKI,NOWOTARSKI,2964.121184727886
BARANOWICKI,NOWOTOMYSKI,3119.595010397301
BARANOWICKI,OBORNICKI,3006.5310634032808
BARANOWICKI,OLKUSKI,2575.699965993141
BARANOWICKI,OPATOWSKI,2240.7834291660965
BARANOWICKI,OPOCZYŃSKI,2153.903694740839
BARANOWICKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1512.5664617715586
BARANOWICKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2691.4418610423104
BARANOWICKI,OSTROŁĘCKI,1606.8057691518338
BARANOWICKI,OSZMIAŃSKI,1479.4729988991542
BARANOWICKI,PIOTRKOWSKI,2325.655139679467
BARANOWICKI,PIŃCZOWSKI,2500.9235218743047
BARANOWICKI,PIŃSKI,1002.5867945403145
BARANOWICKI,PODHAJECKI,2535.8373536629224
BARANOWICKI,POSTAWSKI,1715.6075683292102
BARANOWICKI,POZNAŃ (MIASTO),2855.944718743473
BARANOWICKI,POZNAŃSKI,2877.090451487516
BARANOWICKI,PRUŻAŃSKI,848.6409328898269
BARANOWICKI,PRZASNYCKI,1830.598229060079
BARANOWICKI,PRZEMYSKI,2445.537479860894
BARANOWICKI,PRZEMYŚLAŃSKI,2397.5221364983277
BARANOWICKI,PRZEWORSKI,2334.105347997179
BARANOWICKI,PSZCZYŃSKI,2718.5266923485265
BARANOWICKI,PUŁAWSKI,1922.2220568280568
BARANOWICKI,PUŁTUSKI,2055.126128116381
BARANOWICKI,PŁOCKI,2397.694827292654
BARANOWICKI,PŁOŃSKI,1959.996098108037
BARANOWICKI,RADOMSKI,1861.0655295520987
BARANOWICKI,RADOMSZCZAŃSKI,2398.812886378396
BARANOWICKI,RADZIECHOWSKI,2144.631300602516
BARANOWICKI,RADZYMIŃSKI,1562.8149852214149
BARANOWICKI,RADZYŃSKI,1609.846423038041
BARANOWICKI,RAWICKI,2890.2515071913613
BARANOWICKI,RAWSKI (RAWA MAZOWIECKA),2239.5939886991255
BARANOWICKI,RAWSKI (RAWA RUSKA),2029.1591907819054
BARANOWICKI,ROHATYŃSKI,2637.0501241385937
BARANOWICKI,ROPCZYCKI,2392.1519796709954
BARANOWICKI,RUDECKI,2507.2140354860676
BARANOWICKI,RYBNICKI,2771.2676733916837
BARANOWICKI,RYPIŃSKI,2248.097341313117
BARANOWICKI,RZESZOWSKI,2462.4621153890052
BARANOWICKI,RÓWIEŃSKI,1674.5386249684345
BARANOWICKI,SAMBORSKI,2412.8069306346783
BARANOWICKI,SANDOMIERSKI,2625.435001346478
BARANOWICKI,SANOCKI,3000.7514268909977
BARANOWICKI,SARNEŃSKI,1179.1959257454446
BARANOWICKI,SIEDLECKI,1518.5417077803454
BARANOWICKI,SIERADZKI,2394.229920156279
BARANOWICKI,SIERPECKI,2307.5245211880324
BARANOWICKI,SKAŁACKI,2434.7504254546693
BARANOWICKI,SKIERNIEWICKI,2018.3272348095863
BARANOWICKI,SOCHACZEWSKI,2016.9796215237113
BARANOWICKI,SOKALSKI,1914.005076497531
BARANOWICKI,SOKOŁOWSKI,1586.8858737149494
BARANOWICKI,SOKÓLSKI,1243.8711723627437
BARANOWICKI,STANISŁAWOWSKI,2634.8305377484244
BARANOWICKI,STAROGARDZKI,2866.346936050805
BARANOWICKI,STOLIŃSKI,1126.1199905196356
BARANOWICKI,STOPNICKI,2751.3408915558034
BARANOWICKI,STOŁPECKI,811.485212430297
BARANOWICKI,STRYJSKI,2774.561282320149
BARANOWICKI,SUWALSKI,1451.3564397440323
BARANOWICKI,SZAMOTULSKI,3053.3076300296816
BARANOWICKI,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1404.6871210077384
BARANOWICKI,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1244.7983556215663
BARANOWICKI,SZUBIŃSKI,2705.3405541135303
BARANOWICKI,SĘPOLEŃSKI,2846.043066729568
BARANOWICKI,SŁONIMSKI,550.1331134696006
BARANOWICKI,TARNOBRZESKI,2075.60057189072
BARANOWICKI,TARNOGÓRSKI,2698.6769355537162
BARANOWICKI,TARNOPOLSKI,2238.9667689568887
BARANOWICKI,TARNOWSKI,2495.336772431215
BARANOWICKI,TCZEWSKI,2935.890883221655
BARANOWICKI,TOMASZOWSKI,2009.5678552188826
BARANOWICKI,TORUŃSKI,2451.5158594848076
BARANOWICKI,TREMBOWELSKI,2360.749721054081
BARANOWICKI,TUCHOLSKI,2796.5798365445035
BARANOWICKI,TURCZAŃSKI,2605.792163039227
BARANOWICKI,TURECKI,2938.0365047860737
BARANOWICKI,TŁUMACKI,2721.106937938217
BARANOWICKI,WADOWICKI,2765.686655168664
BARANOWICKI,WARSZAWSKI,1710.665572484152
BARANOWICKI,WIELUŃSKI,2978.012266194865
BARANOWICKI,WILEJSKI,1518.8198310864364
BARANOWICKI,WILEŃSKO-TROCKI,1126.2265671757136
BARANOWICKI,WILNO (MIASTO),984.6401078505233
BARANOWICKI,WOLSZTYŃSKI,3103.7860590132864
BARANOWICKI,WOŁKOWYSKI,839.8486332296516
BARANOWICKI,WOŁOŻYŃSKI,1184.9369618207454
BARANOWICKI,WRZESIŃSKI,2691.1688565246377
BARANOWICKI,WYRZYSKI,2771.2449952741126
BARANOWICKI,WYSOKOMAZOWIECKI,1378.2160609426162
